,mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
4778,253614000,9313709,0,WILSON AVILES,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,76,12,7,5,0,9.548495259035317,1.4726718949056048,9.8,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4779,319875000,9229697,0,EQUINOX SEAS,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,158,32,11,21,0,10.640792481584963,2.532828217624877,11.2,13.8,2.6,11.0,0.0,0.0,0.0,0.0,0.0
4780,232012553,9660566,0,ANGLO BARINTHUS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,200,29,8,24,0,10.004244482173174,1.967259657076436,11.0,12.0,4.5,11.0,0.1940819791414019,3.255904784110756,0.0,21.6,-23.6
4781,249947000,9425148,0,IOLCOS VISION,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,36,199,30,12,24,0,11.52381873445703,1.3499121467933386,11.9,13.6,6.8,12.0,0.0,0.0,0.0,0.0,0.0
4782,374861000,9106986,0,LADY LEYLA,,General cargo ship,Cargo,,,135,-1,-1,-1,-1,-1,18,123,12,9,9,0,9.885381593714927,0.992600430260098,9.4,11.9,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4783,548940000,9743227,0,HAMBURG WAY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,152,28,19,11,0,12.925226541946795,0.8862798624425757,12.9,14.7,8.4,13.0,0.0,0.0,0.0,0.0,0.0
4784,246765000,9515022,0,HUNZEDIJK,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,81,9,5,10,0,9.323655289020396,1.758817897831794,9.8,11.8,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4785,538008371,9666522,0,AFROESSA,,General cargo ship,Cargo,,,221,-1,-1,-1,-1,-1,32,189,32,21,11,0,11.878407258064515,1.18170306975027,12.2,13.3,6.2,12.0,0.0,0.0,0.0,0.0,0.0
4786,238297000,9585546,0,VERUDA,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,32,160,22,16,16,0,10.958399014778323,1.0857589643204115,11.2,12.4,6.0,11.0,0.5301231527093595,3.9108400760733932,0.0,30.2,-14.5
4787,373724000,9566473,0,AM BREMEN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,162,28,22,10,0,11.011598266632678,0.4561893128467471,11.1,12.1,8.2,11.0,0.0,0.0,0.0,0.0,0.0
4788,563081200,9836438,0,BW JAPAN,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,11,21,0,11.60271555092472,1.3807769147872535,11.9,14.1,5.1,12.0,0.0,0.0,0.0,0.0,0.0
4789,212853000,9139335,0,RIX FLEVO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,74,14,8,5,0,9.564284625933263,2.4875763937751985,10.4,11.8,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4790,249806000,9282742,0,OKTEM AKSOY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,166,24,19,13,0,11.754427888670227,0.5279911738153894,11.8,13.1,9.0,12.0,0.0,0.0,0.0,0.0,0.0
4791,636017033,9762883,0,TRAMMO BAUMANN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,155,25,9,23,0,12.224189110918042,0.888782718108793,12.4,13.4,6.4,12.0,0.033673617144512016,3.2415882397635047,0.0,30.2,-27.9
4792,255806204,9667045,0,MIDLAND TRADER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,140,40,13,17,0,11.645992714025502,1.2349524513138608,11.6,14.3,6.8,12.0,0.0,0.0,0.0,0.0,0.0
4793,305102000,9218193,0,HC NATALIA,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,18,93,15,13,5,0,8.912500000000003,0.03360107525161223,8.9,9.0,8.9,9.0,0.0,0.0,0.0,0.0,0.0
4794,370333000,9665932,0,IBIS WIND,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,200,29,10,22,0,11.098791236464367,1.3642792911887602,11.5,12.8,6.3,12.0,0.0,0.0,0.0,0.0,0.0
4795,636017726,9755191,0,MSC ERICA,,General cargo ship,Cargo,,,398,-1,-1,-1,-1,-1,59,145,253,22,37,0,15.59867370892019,2.3220100857809003,16.5,18.9,7.0,18.0,0.0,0.0,0.0,0.0,0.0
4796,248179000,9469053,0,KAMBANOS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,36,198,31,12,24,0,11.26288209606987,1.2486011147693288,11.8,12.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4797,477685700,9454656,0,SHUN XIN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,18,14,0,11.15625819994752,1.0773519399929756,11.5,12.5,5.5,12.0,0.0,0.0,0.0,0.0,0.0
4798,244750114,0,0,MEDEDINGER,,General cargo ship,Cargo,,,85,-1,-1,-1,-1,-1,10,76,9,7,3,0,0.1044051156181372,0.7708027784061454,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,244638000,9399129,0,ONEGO DEUSTO,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,16,119,13,8,8,0,10.42756929114545,0.5097338131550763,10.6,11.3,8.9,11.0,0.0,0.0,0.0,0.0,0.0
4800,235095815,9602186,0,GRAIG ROTTERDAM,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,149,31,20,10,0,10.248444863336475,2.5522150170599174,11.4,14.2,3.1,12.0,0.0,0.0,0.0,0.0,0.0
4801,255805923,9236690,0,MSC WESER,,General cargo ship,Cargo,,,209,-1,-1,-1,-1,-1,30,192,17,20,10,0,15.579631552806248,1.7690389655974714,15.3,19.7,7.8,15.0,0.0,0.0,0.0,0.0,0.0
4802,565546000,9380788,0,PROVIDANA,,General cargo ship,Cargo,,,213,-1,-1,-1,-1,-1,32,193,20,25,7,0,11.456640419947508,0.5332861014456479,11.4,12.9,10.2,11.0,0.0,0.0,0.0,0.0,0.0
4803,215539000,9158159,0,BALGARKA,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,30,156,30,10,20,0,11.259075535512967,2.5798270075348713,12.0,51.2,0.0,12.0,5.0106476262056876e-05,0.004476895185820498,0.0,0.4,0.0
4804,538008155,9557056,0,NEW DESTINY,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,174,26,21,11,0,9.684569205113954,0.8624113948789767,9.7,11.1,6.6,10.0,0.0,0.0,0.0,0.0,0.0
4805,255806272,9286712,0,LUCA,,General cargo ship,Cargo,,,101,-1,-1,-1,-1,-1,15,83,18,12,3,0,10.278785230500329,0.8179036350209086,10.4,11.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4806,229047000,9528184,0,JETSTREAM,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,148,32,6,24,0,12.923121894182987,0.7841748108476024,13.1,14.6,10.1,13.0,0.0,0.0,0.0,0.0,0.0
4807,518100232,9175913,0,ANGELOS,,General cargo ship,Cargo,,,151,-1,-1,-1,-1,-1,26,133,18,9,17,0,11.581008668242712,0.5024053877079638,11.6,12.3,9.0,12.0,0.0,0.0,0.0,0.0,0.0
4808,477752900,9610755,0,CHILOE ISLAND,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,165,25,21,11,0,10.575395295025068,1.2394969211624012,10.1,12.9,6.5,10.0,0.0,0.0,0.0,0.0,0.0
4809,311002600,9314636,0,FRANCESCO CORRADO,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,11,21,0,10.666465921593607,1.2860905347276423,10.5,51.2,6.1,10.0,1.1581446522670682e-05,0.0015219360382532955,0.0,0.2,0.0
4810,244730944,9638800,0,ARKLOW BRAVE,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,15,105,15,7,8,0,9.538550057537401,2.1197993056394115,10.1,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4811,477016700,9455923,0,SFL DEE,,General cargo ship,Cargo,,,176,-1,-1,-1,-1,-1,27,150,26,7,20,0,12.284024390243902,2.2062823768792748,13.1,14.4,5.2,13.0,0.3045426829268293,3.81363424619508,0.0,35.0,-51.6
4812,548918000,9652571,0,TRUSTN TRADER 1,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,201,28,20,12,0,11.761236297198536,1.0703171749061056,11.8,13.7,8.0,11.0,0.2698538367844093,2.1484671079051045,0.0,12.9,-11.4
4813,219007898,5248126,0,NAVIGATOR,,General cargo ship,Cargo,,,36,-1,-1,-1,-1,-1,7,11,25,4,3,0,5.7979865771812085,0.3630219180837295,5.8,6.6,3.8,6.0,0.0,0.0,0.0,0.0,0.0
4814,256410000,9618795,0,SIDER ATLANTIC,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,25,129,28,19,6,0,10.562270699058006,0.569999108319831,10.5,12.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4815,477181300,9615183,0,CMB PAUILLAC,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,38,201,34,14,24,0,11.140552878518895,0.9252226378247528,11.4,12.4,6.1,12.0,0.0,0.0,0.0,0.0,0.0
4816,477641900,9451305,0,DA ZI YUN,,General cargo ship,Cargo,,,167,-1,-1,-1,-1,-1,27,152,15,13,14,0,11.288739696889124,1.0016935700537355,11.1,13.1,9.2,10.0,0.0,0.0,0.0,0.0,0.0
4817,538006360,9705304,0,SBI MAIA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,171,29,19,13,0,10.78905790402555,0.9574075902789236,10.7,12.5,6.2,10.0,0.0,0.0,0.0,0.0,0.0
4818,304964000,9490179,0,ALEXANDER,,General cargo ship,Cargo,,,104,-1,-1,-1,-1,-1,16,90,14,8,8,0,9.68962380264355,1.4940629240238028,10.0,11.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4819,477137800,9751377,0,XIU YU HAI,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,30,154,28,8,22,0,10.79493896236012,1.250297271734072,11.0,12.3,4.0,11.0,0.0,0.0,0.0,0.0,0.0
4820,477230100,9722338,0,CL GEMMA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,33,170,30,29,4,0,10.331313394018206,0.8198483824958194,10.6,11.9,6.7,11.0,0.0,0.0,0.0,0.0,0.0
4821,218509000,9508419,0,BBC FUJI,,General cargo ship,Cargo,,,126,-1,-1,-1,-1,-1,22,115,11,5,17,0,7.822378724969781,6.2851670191055815,11.9,14.8,0.0,0.0,-0.04031113680559203,3.4984073906416535,0.0,40.2,-35.0
4822,538004361,9543419,0,HALKI,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,28,154,32,6,22,0,12.513139329805995,0.9000739412204533,12.8,13.9,7.6,13.0,0.0,0.0,0.0,0.0,0.0
4823,371720000,9128116,0,FORTUNE ERA,,General cargo ship,Cargo,,,167,-1,-1,-1,-1,-1,26,128,39,15,11,0,10.574395544688944,0.6399743109075836,10.8,11.5,4.2,11.0,0.0,0.0,0.0,0.0,0.0
4824,305857000,9504750,0,BBC EMERALD,,General cargo ship,Cargo,,,153,-1,-1,-1,-1,-1,25,10,143,13,12,0,7.9053189624956195,6.846606733352902,11.0,16.2,0.0,0.0,-0.05627409744128988,7.762875530781628,0.0,90.4,-64.5
4825,245070000,9431587,0,EEMS SUN,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,78,11,7,5,0,8.461463592359339,2.3629041525050947,9.1,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4826,538004549,9605061,0,UNION BIENVENIDO,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,27,144,25,19,8,0,11.441478272641124,0.2888699555865193,11.5,12.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0
4827,212583000,9750048,0,EL MATADOR,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170,30,11,21,0,11.145135628586333,0.7087693965686093,11.2,12.4,7.6,11.0,0.0,0.0,0.0,0.0,0.0
4828,538090503,9766164,0,FEDERAL ALSTER,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,176,24,9,15,0,11.267864321608037,0.5810139776330628,11.3,44.8,10.2,11.0,0.0,0.0,0.0,0.0,0.0
4829,538007400,9470404,0,GOLDEN OPAL,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,191,34,20,12,0,11.611356209150324,0.8278186368234264,11.6,13.1,8.2,12.0,0.0,0.0,0.0,0.0,0.0
4830,477637900,9657856,0,WUCHOW,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,163,17,13,17,0,12.868888888888893,0.932155378529649,12.9,14.8,7.7,13.0,0.21313642756680728,4.734309943211204,0.0,48.6,-30.2
4831,304010290,9014688,0,CLAVIGO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,75,13,6,7,0,5.521828676374131,3.0330429350276717,6.3,10.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0
4832,636017516,9762338,0,MSC MIRJA,,General cargo ship,Cargo,,,398,-1,-1,-1,-1,-1,59,145,253,38,21,0,15.907894125841654,2.7097230059984954,16.5,20.2,9.5,16.0,0.06564894358021825,3.7520625625030406,0.0,16.1,-17.9
4833,636017520,9275048,0,BSL CAPE TOWN,,General cargo ship,Cargo,,,210,-1,-1,-1,-1,-1,30,16,194,15,15,0,15.326936347412255,1.8762500707031684,15.2,18.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0
4834,311000304,9750309,0,EVER GRACE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,19,13,0,11.643622381331214,0.5829118614920903,11.7,12.6,8.3,12.0,0.0,0.0,0.0,0.0,0.0
4835,636091996,9232890,0,MSC ENGLAND,,General cargo ship,Cargo,,,257,-1,-1,-1,-1,-1,32,257,0,16,16,0,14.663737677587704,1.8880444102366918,14.2,20.2,0.0,14.0,0.0,0.0,0.0,0.0,0.0
4836,304970000,9323467,0,JSP ROVER,,General cargo ship,Cargo,,,141,-1,-1,-1,-1,-1,22,134,7,11,11,0,13.4,,13.4,13.4,13.4,13.0,0.0,,0.0,0.0,0.0
4837,538005900,9722015,0,BALTIC WASP,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,180,20,5,27,0,12.011474987106755,1.405938193352357,12.0,16.1,7.1,12.0,0.0,0.0,0.0,0.0,0.0
4838,477961500,9592886,0,CI YUN SHAN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,163,27,22,10,0,11.363335033146354,1.5797403556822849,11.9,13.3,4.1,12.0,0.0,0.0,0.0,0.0,0.0
4839,373012000,9476941,0,MODEST SW,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,20,12,0,11.768811926188526,0.9153593120575548,11.9,13.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4840,354099000,9428499,0,KOHL I,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,23,146,34,6,17,0,12.242623948088818,1.1417538237200084,11.8,14.8,9.8,12.0,0.0,0.0,0.0,0.0,0.0
4841,538006704,9747429,0,IONIC UNICORN,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,172,28,22,10,0,11.1297461928934,1.1237216647554658,11.4,12.4,5.7,12.0,0.0,0.0,0.0,0.0,0.0
4842,230993000,8806072,0,RIONA,,General cargo ship,Cargo,,,69,-1,-1,-1,-1,-1,9,56,13,2,7,0,7.5574257425742575,0.5832672201283713,7.4,9.3,6.8,7.0,0.0,0.0,0.0,0.0,0.0
4843,250004214,9757096,0,ARKLOW CAPE,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,75,12,7,8,0,10.784313725490195,3.3177185178796327,11.8,13.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4844,258993000,7047356,0,MERCATOR,,General cargo ship,Cargo,,,77,-1,-1,-1,-1,-1,12,62,15,3,9,0,9.103449267030756,0.5706846993793524,9.0,10.6,8.0,9.0,0.0,0.0,0.0,0.0,0.0
4845,636019352,9704764,0,TIAN XI,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,170,20,21,8,0,12.397391055045869,0.4919936062180105,12.4,14.1,9.8,12.0,0.0,0.0,0.0,0.0,0.0
4846,636015034,9502635,0,HECTOR,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,13,19,0,9.975308788598575,1.2338582046839517,10.0,11.9,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4847,538004978,9624108,0,AM QUEBEC,,General cargo ship,Cargo,,,230,-1,-1,-1,-1,-1,32,201,29,10,22,0,11.681163816878106,1.6046401241135808,12.3,13.3,0.0,13.0,0.0,0.0,0.0,0.0,0.0
4848,245975000,9287766,0,ARKLOW RESOLVE,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,2,12,0,3.6013454368617284,5.2525073441934715,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,210261000,9609691,0,WESTERN BOHEME,,General cargo ship,Cargo,,,187,-1,-1,-1,-1,-1,29,155,32,7,22,0,13.860119790366854,0.4721413024835782,13.8,15.0,11.6,14.0,0.0,0.0,0.0,0.0,0.0
4850,257064430,9479931,0,HAGLAND CARRIER,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,4,10,0,10.25565519673535,1.0657039431313966,10.5,12.5,5.5,11.0,0.04646077888054817,7.436137868959444,0.2,90.4,-86.4
4851,636092262,9594470,0,MADRID TRADER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,163,17,19,9,0,12.280665163472381,0.570166494020261,12.4,13.8,9.5,12.0,0.0,0.0,0.0,0.0,0.0
4852,351353000,9744996,0,VIBEKE IRIS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,20,12,0,10.957240409720828,1.9530932951839652,11.7,13.2,5.7,13.0,0.0,0.0,0.0,0.0,0.0
4853,255805695,9570644,0,JSP PORTO,,General cargo ship,Cargo,,,131,-1,-1,-1,-1,-1,17,122,9,7,10,0,7.549398752969121,3.978980060240387,9.6,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4854,373267000,9512343,0,PESCADORES SW,,General cargo ship,Cargo,,,227,-1,-1,-1,-1,-1,32,203,24,21,11,0,10.997607615196696,1.1400369514796314,11.0,13.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4855,373131000,9590072,0,NAVIOS CENTAURUS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,193,36,11,21,0,10.429425894787412,0.8939147399251819,10.7,12.1,6.4,11.0,0.0,0.0,0.0,0.0,0.0
4856,212934000,9180396,0,IRMA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,161,39,4,20,0,11.113323250378112,0.5007034349150685,11.2,12.1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4857,255806243,9594286,0,VECTIS EAGLE,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,17,89,20,3,14,0,7.6294432969410835,3.935973724554783,9.2,11.4,0.0,9.0,-0.07302547457460411,3.8605918334779545,0.0,45.7,-54.7
4858,271040963,9565467,0,SULTAN ATASOY,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,16,95,14,9,7,0,9.106613730996418,3.982758919578607,10.7,12.7,0.0,11.0,-0.03797811561925051,4.411505138714795,0.0,37.5,-42.9
4859,538004333,9621778,0,HYDRUS,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,161,28,13,19,0,10.912047569803518,0.9663462641964056,11.1,13.1,6.8,11.0,0.0,0.0,0.0,0.0,0.0
4860,538003253,9238117,0,KINGFISHER D,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,150,20,8,19,0,10.977689111653365,2.0574925128278005,11.4,13.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4861,636019034,9774434,0,MEDI ADRIATICO,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,174,26,20,12,0,13.613857213683689,0.7103945362699395,13.8,14.6,10.9,14.0,0.8752850768468021,5.217549538742232,0.0,32.5,-27.9
4862,636015975,9349605,0,AGIOS DIMITRIOS,,General cargo ship,Cargo,,,299,-1,-1,-1,-1,-1,40,226,73,20,20,0,15.560665575559193,1.9392399170022805,16.1,18.0,7.5,16.0,0.0,0.0,0.0,0.0,0.0
4863,413491830,9768552,0,DA XIANG,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,18,161,7,21,0,12.882829984358079,1.757853953579212,13.6,15.8,7.1,14.0,0.25622668752256045,4.334903472858847,0.0,30.2,-19.7
4864,636017560,9696838,0,ROSSANA,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,32,148,33,23,9,0,11.286631450629828,0.5488776415799148,11.4,12.8,9.0,11.0,0.06333468779628879,2.881293770688471,0.0,27.9,-11.4
4865,538002980,9368871,0,GENCO HUNTER,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,164,26,20,12,0,11.331813110181313,1.3186375747881356,11.7,13.4,5.9,12.0,0.0,0.0,0.0,0.0,0.0
4866,246788000,9613642,0,EEMS DUBLIN,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,16,14,94,8,8,0,9.103280710409473,2.0860338637018945,8.9,11.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4867,566699000,9464039,0,CHINTANA NAREE,,General cargo ship,Cargo,,,183,-1,-1,-1,-1,-1,29,160,23,10,19,0,12.369644079397675,0.7383599593650012,12.6,13.6,8.4,13.0,0.0,0.0,0.0,0.0,0.0
4868,211247580,9313759,0,WILSON ASTAKOS,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,72,17,6,6,0,8.345889914463829,1.6051483436625509,8.3,11.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0
4869,538006973,9442718,0,EVANGELISTRIA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,22,10,0,10.517509339975092,0.973200373558406,10.8,11.7,7.0,11.0,0.0,0.0,0.0,0.0,0.0
4870,256612000,9153707,0,HAPPY VENTURE,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,26,142,33,13,13,0,9.989656827453803,0.3088486234690664,10.0,10.9,9.0,10.0,0.0,0.0,0.0,0.0,0.0
4871,636018296,9222986,0,E.R. LOS ANGELES,,General cargo ship,Cargo,,,277,-1,-1,-1,-1,-1,40,186,91,20,20,0,16.880545541937035,2.4673773538472066,18.0,19.9,7.1,19.0,0.11074260994953136,3.905583497419345,0.0,35.0,-23.6
4872,538005707,9714771,0,INTERLINK PROBITY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,149,31,24,8,0,10.417943053510063,0.3239814774618731,10.5,11.1,9.0,10.0,0.0,0.0,0.0,0.0,0.0
4873,636015048,9493913,0,NESTOR,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,192,33,11,21,0,10.264308841843087,1.6013817104052852,11.2,12.0,6.2,11.0,0.0,0.0,0.0,0.0,0.0
4874,538007522,9801201,0,MONDIAL IRIS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,11,21,0,9.52863312459512,1.3644612420805895,9.9,11.8,5.5,10.0,0.2617361261066725,3.1415586659023025,0.0,37.5,-16.1
4875,311000428,9731834,0,BTG EIGER,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,21,11,0,12.26314341210748,0.6113011776745326,12.4,13.0,8.2,12.0,0.0,0.0,0.0,0.0,0.0
4876,273110100,8603406,0,IOHANN MAHMASTAL,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,19,100,32,19,0,0,7.6535110118097665,4.346628855040433,9.7,12.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4877,304267000,9496587,0,ECHION,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,81,7,6,7,0,7.61756625727214,0.5502663368878415,7.6,9.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
4878,248397000,9325025,0,MONTECRISTO,,General cargo ship,Cargo,,,289,-1,-1,-1,-1,-1,45,251,38,22,23,0,12.516820749871595,1.2934621627548053,12.0,14.8,9.5,14.0,0.0,0.0,0.0,0.0,0.0
4879,477102200,9380764,0,SAGA PIONEER,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,30,170,29,19,11,0,12.08607124551512,1.808238509797784,12.1,14.4,2.6,12.0,0.0,0.0,0.0,0.0,0.0
4880,236223000,9237034,0,LIVLAND,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,16,80,20,11,5,0,9.549198041533007,0.6719400969356234,9.3,11.7,8.1,9.0,-0.5684788114131353,1.870729629635278,0.0,0.0,-27.9
4881,373354000,9606053,0,FEDERAL KIBUNE,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,29,153,24,21,8,0,9.519575524949198,0.2704060323099303,9.6,10.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0
4882,304183000,9235488,0,HC BEA LUNA,,General cargo ship,Cargo,,,129,-1,-1,-1,-1,-1,16,118,11,14,2,0,12.26888289907158,0.3506037475286986,12.3,13.1,10.5,12.0,0.0,0.0,0.0,0.0,0.0
4883,371478000,9723203,0,MSXT ASTERIA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,33,175,25,12,21,0,10.20598046223493,2.3057680195522643,10.8,12.2,0.5,11.0,0.0,0.0,0.0,0.0,0.0
4884,538006352,9445045,0,LADY DAMLA,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,144,26,17,10,0,11.084053156146181,0.4670111523257296,11.0,12.0,9.9,11.0,0.0,0.0,0.0,0.0,0.0
4885,477318200,9795658,0,COSCO SHIPPING STAR,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,120,280,34,25,0,18.0542245522062,3.1863072707010445,19.5,21.9,7.8,20.0,-0.0909305373525557,3.4713535152801187,0.0,23.6,-23.6
4886,538003514,9299472,0,FEDERAL MARGAREE,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,24,152,33,12,12,0,12.77169014084507,0.6380189249044166,12.7,15.0,11.7,13.0,0.11774647887323945,4.614178779348019,0.0,25.7,-35.0
4887,311358000,9346823,0,POMORZE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,169,21,15,14,0,11.697159779243504,0.9022581369752358,11.6,13.5,9.4,11.0,0.0,0.0,0.0,0.0,0.0
4888,477002800,9751315,0,DE SHENG HAI,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,152,28,9,23,0,12.662804515745693,0.8043313513996496,12.9,13.6,9.4,13.0,0.0,0.0,0.0,0.0,0.0
4889,354443000,9051208,0,RIWAL,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,76,12,13,0,0,7.824450951683749,2.5788214271685623,8.2,11.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0
4890,538004270,9452555,0,PLATON,,General cargo ship,Cargo,,,196,-1,-1,-1,-1,-1,32,169,27,16,16,0,11.033154689403169,0.616946681876022,11.1,11.8,8.2,11.0,0.0,0.0,0.0,0.0,0.0
