mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
219024784,9839595,0,DANPILOT MIKE,,Support ship,Pilot,,,15,-1,-1,-1,-1,-1,5,13,2,2,3,0,19.170834721321246,1.4909795395971037,157.58186791030383,154.44986587653628,0.0
273351400,0,0,SOWENA,,Support ship,Tug,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,10.274564459930312,0.0,0.0,77.04901277584204,0.0
219016781,0,0,PILOT BOAT SERVUS 4,,Support ship,Pilot,,,15,-1,-1,-1,-1,-1,4,10,5,3,1,0,9.246745001421397,1.4963754382640007,140.0460058751066,191.06190182886382,0.0
265813730,7434054,0,BRAGE,,Support ship,Tug,,,27,-1,-1,-1,-1,-1,8,6,21,6,2,0,7.966634429400387,4.1715667311411995,109.59767891682786,107.73075435203096,0.0
566513000,9624598,0,TERASEA HAWK,,Support ship,Towing,,,75,-1,-1,-1,-1,-1,18,22,53,16,2,0,6.810401622718053,5.898563894523328,148.55837728194726,146.1824340770791,0.0
255805540,7017909,0,EMS PULL,,Support ship,Towing long/wide,,,26,-1,-1,-1,-1,-1,8,7,19,6,2,0,7.649503399125577,4.133361975283683,162.03042786019358,163.26644342793603,0.0
219461000,7232690,0,ARGONAUT,,Support ship,Dredging,,,63,-1,-1,-1,-1,-1,9,53,10,4,5,0,0.3,3.8,230.0,138.7,0.0
261205000,6605503,0,ZEUS,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,8,7,21,2,6,0,5.570643412166251,3.8896625596088197,134.09306238047978,131.27034324998186,0.0
244740921,9360582,0,MULTRATUG 4,,Support ship,Tug,,,35,-1,-1,-1,-1,-1,12,15,20,5,7,0,4.712743555072817,6.653168709684571,143.19604105246825,206.68358787932524,0.0
218257000,9376218,0,BUGSIER 6,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,12,12,16,5,7,0,4.562887833092336,5.904982441644289,156.83375335674447,199.35529022929146,0.0
219000615,9042087,0,TOSTE R,,Support ship,Dredging,,,45,-1,-1,-1,-1,-1,11,30,15,6,5,0,6.896285255675303,2.5,251.33180463196516,247.05207521210733,0.0
235093018,8645806,0,CABLE ENTERPRISE,,Support ship,Dredging,,,124,-1,-1,-1,-1,-1,32,31,93,16,16,0,5.816546491943069,4.657244968336573,191.99799360461472,175.86135180889084,0.0
245460000,9612806,0,NORNE,,Support ship,Towing long/wide,,,34,-1,-1,-1,-1,-1,11,9,25,5,6,0,6.769862002804221,4.185122869160948,187.4948712272157,183.2285440188916,0.0
219003826,0,0,STYRBJOERN,,Support ship,Pilot,,,15,-1,-1,-1,-1,-1,4,10,5,2,2,0,13.705520926090829,2.0,0.0,119.47444345503115,0.0
244699000,7528491,0,ARION,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,10,10,18,3,7,0,8.66741711011052,4.878939828080229,246.00920998772003,251.78258288988948,0.0
245503000,9516650,0,JAN LEEGHWATER,,Support ship,Dredging,,,96,-1,-1,-1,-1,-1,18,85,11,8,10,0,8.13359771573604,2.989054568527919,77.50428299492386,74.62008248730965,0.0
211667760,9725093,0,FAIRPLAY IX,,Support ship,Tug,,,29,-1,-1,-1,-1,-1,14,16,13,7,7,0,9.315266426936907,6.591369728669498,179.6593658058189,152.0854418655334,0.0
219005882,0,0,KAIA ZOELLNER,,Support ship,Dredging,,,17,-1,-1,-1,-1,-1,4,4,13,3,1,0,0.37161016949152537,1.6,89.98728813559322,5.559851694915255,0.0
246317000,9110860,0,WATERGEUS,,Support ship,Towing,,,22,-1,-1,-1,-1,-1,7,10,12,4,3,0,0.36925377444105273,2.7228240244204267,209.12542281989934,278.03223537661904,0.0
219007366,0,0,MALOU,,Support ship,Towing,,,15,-1,-1,-1,-1,-1,4,4,11,2,2,0,8.34557270511779,2.005767668562145,182.18237205523965,182.41191443271052,0.0
246384000,8302739,0,ZEEZAND EXPRESS,,Support ship,Dredging,,,80,-1,-1,-1,-1,-1,9,65,15,6,3,0,0.9817736884013092,2.371685039370078,277.16810758205787,182.628,0.0
211463520,8861022,0,BOESCH,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,8,5,23,5,3,0,6.045676784249384,2.959146841673503,0.0,193.97271534044302,0.0
211536810,0,0,FRYA,,Support ship,Pilot,,,19,-1,-1,-1,-1,-1,5,15,4,2,3,0,23.02675862068966,1.7354482758620693,217.78620689655173,218.76855172413795,0.0
