"mmsi"	"imo_from_data_set"	"imo_from_ship_db"	"name_from_data_set"	"name_from_ship_db"	"iwrap_type_from_dataset"	"org_type_info_from_data"	"iwrap_type_from_ship_db"	"org_type_from_ship_db"	"length_from_data_set"	"length_from_ship_db"	"height_1"	"height_2"	"height_3"	"depth"	"width"	"size_a"	"size_b"	"size_c"	"size_d"	"class_b"
211713100	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	12	0	4	0	0
255804840	9394234	0	"SOUSELAS"	""	"General cargo ship"	"Cargo"	""	""	158	-1	-1	-1	-1	-1	23	140	18	10	13	0
538003350	9431111	0	"AL KHATTIYA"	""	"Other ship"	"Undefined"	""	""	315	-1	-1	-1	-1	-1	50	257	58	33	17	0
211174490	0	0	"DE VRIJHEID"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	4	6	2	2	0
211536960	0	0	"ANDASTRA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	7	5	2	2	0
273133800	8501701	0	"MIR"	""	"Pleasure boat"	"Sailing"	""	""	109	-1	-1	-1	-1	-1	14	84	25	7	7	0
211550250	0	0	"DOORTJE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	12	0	2	1	0
211219420	0	0	"YARA"	""	"Pleasure boat"	"Sailing"	""	""	8	-1	-1	-1	-1	-1	2	3	5	1	1	0
235082392	0	0	"IMPROMPTU"	""	"Pleasure boat"	"Sailing"	""	""	18	-1	-1	-1	-1	-1	5	11	7	4	1	0
250002887	9649536	0	"ARKLOW SPIRIT"	""	"General cargo ship"	"Cargo"	""	""	182	-1	-1	-1	-1	-1	30	151	31	15	15	0
477293400	9611711	0	"JIN XIA FENG"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	198	31	23	9	0
277029000	6714809	0	"MINGE"	""	"Fishing ship"	"Fishing"	""	""	37	-1	-1	-1	-1	-1	10	22	15	5	5	0
538004331	9594626	0	"HERCULES"	""	"General cargo ship"	"Cargo"	""	""	189	-1	-1	-1	-1	-1	32	161	28	19	13	0
548899000	9700005	0	"WESTERN LONDON"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	152	28	19	11	0
533130869	9795074	0	"EAGLE BINTULU"	""	"Oil products tanker"	"Tanker"	""	""	250	-1	-1	-1	-1	-1	40	205	45	18	22	0
255806248	9391024	0	"MANISA GRETA"	""	"General cargo ship"	"Cargo"	""	""	108	-1	-1	-1	-1	-1	18	88	20	11	7	0
477637500	9727077	0	"OCEAN FORTUNE"	""	"General cargo ship"	"Cargo"	""	""	179	-1	-1	-1	-1	-1	30	153	26	20	10	0
211605200	0	0	"CELINE"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	8	2	2	2	0
211572140	0	0	"DIVA ONE"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	3	8	4	3	0	0
211758510	0	0	"CURRAHEE"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	10	0	0	3	0
305181000	9375824	0	"EDZARD CIRKSENA"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	12	73	15	6	6	0
265811950	0	0	"MENJA"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	8	10	5	4	4	0
219021270	0	0	"JUST HAPPY"	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	7	6	2	2	0
538007362	9772046	0	"PACIFIC JULIA"	""	"Oil products tanker"	"Tanker"	""	""	219	-1	-1	-1	-1	-1	38	179	40	16	22	0
211210200	0	0	"AUGSBURG"	""	"Other ship"	"Military"	""	""	130	-1	-1	-1	-1	-1	15	37	93	11	4	0
211666920	0	0	"GALATEA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	8	4	2	2	0
219008017	0	0	"METTE"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211359710	0	0	"SY EIRENE"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	10	0	3	0	0
241132000	9592252	0	"MINERVA KYTHNOS"	""	"Oil products tanker"	"Tanker"	""	""	249	-1	-1	-1	-1	-1	43	208	41	14	29	0
211743830	0	0	"HURRIKAN"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	9	1	1	2	0
211521880	0	0	"FREYA"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211652650	0	0	"LAJOA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	11	1	3	1	0
211390060	0	0	"CONFIDENCE"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	10	2	3	1	0
211747190	0	0	"RASMUS"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	7	4	2	1	0
210898060	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211486300	0	0	"SY WILLI"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	6	5	0	4	0
211771710	0	0	"LADY ANNE"	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	12	1	3	1	0
227480420	0	0	"LEMANCELLO"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	6	7	3	3	3	0
211782770	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	5	7	0	4	0
265741600	0	0	"BONBON"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	5	9	2	2	0
219006066	0	0	"SHAMU"	""	"Pleasure boat"	"Sailing"	""	""	9	-1	-1	-1	-1	-1	3	9	0	2	1	0
211616330	0	0	"GAUDEAMUS II"	""	"Pleasure boat"	"Pleasure"	""	""	15	-1	-1	-1	-1	-1	5	10	5	5	0	0
211484150	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211736390	0	0	"MAPANI"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	8	5	3	1	0
244690597	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211238220	0	0	"KARUKERA"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	9	5	1	3	0
259409000	9336830	0	"PACIFIC LIGHT"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	30	160	30	23	7	0
235067662	5128	0	"DEEP VOLANS"	""	"Other ship"	"Reserved"	""	""	20	-1	-1	-1	-1	-1	4	10	10	1	3	0
211765590	0	0	"ALVA"	""	"Pleasure boat"	"Pleasure"	""	""	9	-1	-1	-1	-1	-1	6	3	6	3	3	0
211585550	0	0	"EL MARE"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	4	6	1	2	0
636017727	9777204	0	"MSC ANNA"	""	"General cargo ship"	"Cargo"	""	""	400	-1	-1	-1	-1	-1	58	129	271	16	42	0
211750380	0	0	"NAUTILA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	7	5	3	0	0
211361260	0	0	"HANI YAKA"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219022126	0	0	"GASSI"	""	"Pleasure boat"	"Pleasure"	""	""	7	-1	-1	-1	-1	-1	2	0	7	0	2	0
211708930	0	0	"ESKA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	10	0	2	1	0
211310850	0	0	"NYCK"	""	"Pleasure boat"	"Sailing"	""	""	9	-1	-1	-1	-1	-1	3	7	2	2	1	0
244100689	0	0	""	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	13	0	2	2	0
314468000	9189677	0	"ALANDA STAR"	""	"General cargo ship"	"Cargo"	""	""	171	-1	-1	-1	-1	-1	27	145	26	14	13	0
211735730	0	0	"SHAKE"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	14	0	1	3	0
211254490	0	0	"NOECK II"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	6	4	2	1	0
538004168	9550694	0	"UACC EAGLE"	""	"Oil products tanker"	"Tanker"	""	""	229	-1	-1	-1	-1	-1	32	192	37	17	15	0
211360070	0	0	"TORE"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	7	6	3	1	0
261038650	0	0	"KILIKI"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	5	9	6	4	1	0
248315000	9462316	0	"MED ANTARCTIC"	""	"Oil products tanker"	"Tanker"	""	""	124	-1	-1	-1	-1	-1	17	102	22	8	9	0
235104739	9164108	0	"STOLT AUK"	""	"Oil products tanker"	"Tanker"	""	""	100	-1	-1	-1	-1	-1	16	79	21	13	3	0
304927000	9213595	0	"LUHNAU"	""	"General cargo ship"	"Cargo"	""	""	89	-1	-1	-1	-1	-1	13	81	8	6	7	0
219000554	0	0	"MHV 851 SABOTOEREN"	""	"Other ship"	"SAR"	""	""	25	-1	-1	-1	-1	-1	6	7	18	2	4	0
244180072	0	0	"NO WORRIES"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	7	3	2	2	0
312975000	8813702	0	"POLAR QAASIUT"	""	"Pleasure boat"	"Sailing"	""	""	63	-1	-1	-1	-1	-1	14	15	48	1	13	0
256561000	8918136	0	"ZENITH"	""	"Passenger ship"	"Passenger"	""	""	202	-1	-1	-1	-1	-1	30	32	170	15	15	0
533052900	9399351	0	"BUNGA ASTER"	""	"Oil products tanker"	"Tanker"	""	""	180	-1	-1	-1	-1	-1	32	146	34	21	11	0
231748000	9642564	0	"KVITBJORN"	""	"Other ship"	"Other"	""	""	120	-1	-1	-1	-1	-1	21	28	92	11	10	0
352707000	9427574	0	"ALBATROSS"	""	"General cargo ship"	"Cargo"	""	""	157	-1	-1	-1	-1	-1	28	131	26	9	19	0
477209400	9725744	0	"CL FAIR"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	33	170	30	13	20	0
250016000	9291729	0	"ARKLOW RACER"	""	"General cargo ship"	"Cargo"	""	""	90	-1	-1	-1	-1	-1	14	80	10	4	10	0
273333650	9549645	0	"MALACHITE"	""	"General cargo ship"	"Cargo"	""	""	90	-1	-1	-1	-1	-1	14	78	12	10	4	0
244030288	0	0	"ISIS-SY"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	6	5	2	2	0
219015953	0	0	"NJORD"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	7	4	2	2	0
565498000	9710787	0	"NORD HYDRA"	""	"General cargo ship"	"Cargo"	""	""	224	-1	-1	-1	-1	-1	32	192	32	13	19	0
211455250	0	0	"JOSS"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	5	13	1	4	1	0
275482000	9052692	0	"BON VIVANT"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	11	75	7	2	9	0
211806880	0	0	"BRISLING"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	3	6	5	1	2	0
211551430	0	0	"FRED FISHER"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
240601000	9308821	0	"ZUMA"	""	"Oil products tanker"	"Tanker"	""	""	244	-1	-1	-1	-1	-1	42	203	41	19	23	0
211308180	0	0	"MIRI"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	4	10	5	3	1	0
211545790	0	0	"MILENA BONATTI"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	11	1	3	1	0
211588070	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211685050	0	0	"DILLDAPPE"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	6	4	2	1	0
244140932	0	0	"LADY ELMA"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	3	10	1	2	1	0
211603450	0	0	"ENJOY"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	7	4	3	1	0
211342080	0	0	"EMMI"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	9	1	2	1	0
211223230	0	0	"UECKER"	""	"Other ship"	"Other"	""	""	13	-1	-1	-1	-1	-1	5	5	8	1	4	0
235114998	0	0	"AMAZING GRACE"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211558310	0	0	"ANNALEA"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	10	1	2	2	0
211735440	0	0	"MISS MOLLY"	""	"Pleasure boat"	"Sailing"	""	""	8	-1	-1	-1	-1	-1	3	5	3	1	2	0
319079100	9724439	0	"SUN PLOEG"	""	"Oil products tanker"	"Tanker"	""	""	147	-1	-1	-1	-1	-1	24	119	28	6	18	0
211806990	0	0	"ALIAS"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	4	10	5	2	2	0
211521690	0	0	"MOPS"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	13	0	0	4	0
211406130	0	0	"ESCAPADA"	""	"Pleasure boat"	"Sailing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211587420	0	0	"SWIRL"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	12	0	1	2	0
211415920	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211237730	1472145	0	"JOHANN SMIDT"	""	"Pleasure boat"	"Sailing"	""	""	38	-1	-1	-1	-1	-1	8	28	10	6	2	0
538008097	9307982	0	"IDI"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	149	34	20	12	0
211629090	0	0	"LUISE"	""	"Pleasure boat"	"Sailing"	""	""	8	-1	-1	-1	-1	-1	4	4	4	2	2	0
266099000	0	0	"KR 191 MINDY"	""	"Fishing ship"	"Fishing"	""	""	19	-1	-1	-1	-1	-1	6	12	7	3	3	0
273544330	0	0	"SB-123"	""	"Other ship"	"SAR"	""	""	55	-1	-1	-1	-1	-1	12	10	45	3	9	0
244596000	5344592	0	"MARE FRISIUM"	""	"Pleasure boat"	"Sailing"	""	""	50	-1	-1	-1	-1	-1	6	50	0	2	4	0
219968000	9190743	0	"LAUST MAERSK"	""	"General cargo ship"	"Cargo"	""	""	266	-1	-1	-1	-1	-1	36	193	73	11	25	0
211589710	0	0	"AGATHE"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	9	1	1	2	0
269101720	0	0	"TIMANFAYA"	""	"Pleasure boat"	"Sailing"	""	""	20	-1	-1	-1	-1	-1	6	10	10	3	3	0
257039510	0	0	"VIRVAR"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	7	7	2	2	0
111265131	0	0	"FFK 131"	""	"Other ship"	"Undefined"	""	""	8	-1	-1	-1	-1	-1	10	4	4	5	5	0
518100373	9205718	0	"TANGO RIO"	""	"General cargo ship"	"Cargo"	""	""	128	-1	-1	-1	-1	-1	16	119	9	10	6	0
211615310	0	0	"SV MUSKAT"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	9	1	0	4	0
211337780	0	0	"ATALANTA"	""	"Pleasure boat"	"Sailing"	""	""	24	-1	-1	-1	-1	-1	6	24	0	2	4	0
219012753	0	0	"ROXY"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	10	4	3	1	0
245471000	9503536	0	"EEMS SEA"	""	"Other ship"	"Other"	""	""	87	-1	-1	-1	-1	-1	11	79	8	5	6	0
211252420	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211653890	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
354408000	9663362	0	"AGRI BRIGHT"	""	"General cargo ship"	"Cargo"	""	""	225	-1	-1	-1	-1	-1	32	190	35	20	12	0
305575000	9412529	0	"PERSEUS"	""	"General cargo ship"	"Cargo"	""	""	158	-1	-1	-1	-1	-1	23	147	11	10	13	0
219023260	0	0	"ALOA"	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	9	4	0	4	0
249596000	9159830	0	"CLIO"	""	"Passenger ship"	"Passenger"	""	""	100	-1	-1	-1	-1	-1	14	45	55	3	11	0
246771000	9571545	0	"MUNTGRACHT"	""	"General cargo ship"	"Cargo"	""	""	142	-1	-1	-1	-1	-1	19	121	21	15	4	0
269108140	0	0	"SHANGRI LA"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	7	6	3	1	0
211234700	0	0	"LA MER"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	9	5	2	2	0
244860872	0	0	"KISS ONE"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	7	4	4	0	0
636017493	9737709	0	"NAUTICAL ANNE"	""	"General cargo ship"	"Cargo"	""	""	199	-1	-1	-1	-1	-1	32	173	26	9	23	0
211460380	0	0	"SY ALTA SILVA"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	8	2	1	2	0
373810000	9624641	0	"ULTRA BELLAMBI"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	32	171	29	10	22	0
356195000	9542166	0	"BUNGA LILAC"	""	"Oil products tanker"	"Tanker"	""	""	147	-1	-1	-1	-1	-1	25	119	28	7	18	0
565999000	9582556	0	"IONIC KIBOU"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	32	202	27	21	11	0
248680000	9754927	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
477902400	9539389	0	"BBC REGALIA"	""	"General cargo ship"	"Cargo"	""	""	162	-1	-1	-1	-1	-1	25	146	16	12	13	0
256362000	9576014	0	"BELMEKEN"	""	"General cargo ship"	"Cargo"	""	""	178	-1	-1	-1	-1	-1	26	146	32	6	20	0
211685330	0	0	"HAPPINESS"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	10	1	3	1	0
211107000	9807956	0	"MADSUMMER"	""	"Pleasure boat"	"Pleasure"	""	""	95	-1	-1	-1	-1	-1	14	36	59	7	7	0
636015422	9595151	0	"CIELO DI CAPALBIO"	""	"General cargo ship"	"Cargo"	""	""	183	-1	-1	-1	-1	-1	28	150	33	7	21	0
636012659	9341067	0	"NS CAPTAIN"	""	"Oil products tanker"	"Tanker"	""	""	244	-1	-1	-1	-1	-1	42	202	42	28	14	0
269112540	0	0	"CALLISTA"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211577030	0	0	"ANITA"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	6	5	9	3	3	0
538006274	9711432	0	"NONI"	""	"General cargo ship"	"Cargo"	""	""	200	-1	-1	-1	-1	-1	34	179	21	18	16	0
211554500	0	0	"WINDSPIEL"	""	"Pleasure boat"	"Sailing"	""	""	9	-1	-1	-1	-1	-1	3	9	0	3	0	0
219003232	0	0	"HJALM"	""	"Pleasure boat"	"Sailing"	""	""	29	-1	-1	-1	-1	-1	6	25	4	2	4	0
235074594	9398711	0	"DIVINUS"	""	"General cargo ship"	"Cargo"	""	""	287	-1	-1	-1	-1	-1	45	247	40	31	14	0
211206230	0	0	"BIGHORN"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	11	2	1	3	0
211800820	8335334	0	"MS SEEBIENE"	""	"Other ship"	"Anti-pollution"	""	""	25	-1	-1	-1	-1	-1	5	10	15	1	4	0
247118700	9292278	0	"VALLE DI GRANADA"	""	"Oil products tanker"	"Tanker"	""	""	176	-1	-1	-1	-1	-1	31	146	30	9	22	0
211136000	0	0	"LISA VON LUEBECK"	""	"Pleasure boat"	"Sailing"	""	""	36	-1	-1	-1	-1	-1	10	31	5	5	5	0
477902460	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211129750	0	0	"HOPPETOSSE"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
304736000	9294965	0	"MARMADURA"	""	"General cargo ship"	"Cargo"	""	""	146	-1	-1	-1	-1	-1	18	133	13	9	9	0
257070820	0	0	"4SAIL"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	10	4	0	4	0
211142380	0	0	"NOBISZ SOLO SAILOR"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	8	2	2	1	0
219015793	8747109	0	"FREDERIK"	""	"Other ship"	"Other"	""	""	35	-1	-1	-1	-1	-1	8	20	15	0	8	0
211693690	0	0	"ALBATROS"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	8	3	1	2	0
211579440	0	0	"MAYA"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	10	1	3	0	0
309987000	9336397	0	"LILLESAND"	""	"Oil products tanker"	"Tanker"	""	""	239	-1	-1	-1	-1	-1	42	204	35	26	16	0
538005267	9646716	0	"AMORGOS"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	149	31	11	19	0
257058920	9796262	0	"VIKING JUPITER"	""	"Passenger ship"	"Passenger"	""	""	229	-1	-1	-1	-1	-1	28	45	184	14	14	0
636092901	9834375	0	"KAI OLDENDORFF"	""	"General cargo ship"	"Cargo"	""	""	224	-1	-1	-1	-1	-1	32	199	25	22	10	0
245304000	9221279	0	"ZUIDERDAM"	""	"Passenger ship"	"Passenger"	""	""	285	-1	-1	-1	-1	-1	27	77	208	12	15	0
211222662	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
235103357	9228186	0	"SAPPHIRE PRINCESS"	""	"Passenger ship"	"Passenger"	""	""	288	-1	-1	-1	-1	-1	50	34	254	25	25	0
211477450	0	0	"CAPRICORN"	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	12	1	4	0	0
211523520	0	0	"HARER D"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	10	0	2	1	0
211685750	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211600479	0	0	"PLEASURE BOAT  11.8V"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211553030	0	0	"GREYDIVA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	12	0	4	0	0
211479180	0	0	"DESTINY"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	7	3	2	1	0
219012818	0	0	"FILUKA"	""	"Pleasure boat"	"Sailing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211159730	0	0	"AUSZEIT"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	7	4	3	1	0
211620030	0	0	"LILLEMOR"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	11	1	2	1	0
211136560	0	0	"LUNA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	4	6	2	2	0
211669600	0	0	"ESPERANZA"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
212048000	9503902	0	"ARDEA"	""	"Oil products tanker"	"Tanker"	""	""	99	-1	-1	-1	-1	-1	16	80	19	8	8	0
211631540	0	0	"ALLEGRA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	6	4	1	2	0
246346000	9423841	0	"CAPEWATER"	""	"Oil products tanker"	"Tanker"	""	""	100	-1	-1	-1	-1	-1	16	80	20	3	13	0
203504300	0	0	"VISION"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	7	5	2	2	0
211595910	0	0	"IL VENTO"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
367764220	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	20	-1	-1	-1	-1	-1	10	9	11	5	5	0
211715260	0	0	"LIBELLA"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	11	0	4	0	0
970115642	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
235086211	0	0	"TITAN ENDEAVOUR"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	6	7	7	3	3	0
311041600	9414761	0	"ST. ANDREW"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	28	155	25	6	22	0
244670229	0	0	"MASABI"	""	"General cargo ship"	"Cargo"	""	""	80	-1	-1	-1	-1	-1	9	65	15	6	3	0
236898223	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219024609	0	0	"PKE EXPLORER"	""	"Other ship"	"Other"	""	""	8	-1	-1	-1	-1	-1	3	5	3	2	1	0
256682000	9595840	0	"ALITHIA"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	30	151	29	18	12	0
245237000	9631357	0	"TRITO NAVIGATOR"	""	"General cargo ship"	"Cargo"	""	""	117	-1	-1	-1	-1	-1	16	107	10	8	8	0
211171040	0	0	"SY UMMEL"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	9	1	2	2	0
211397520	0	0	"LANGUSTE"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	6	5	3	1	0
538005860	9409479	0	"SPOTTAIL"	""	"Oil products tanker"	"Tanker"	""	""	228	-1	-1	-1	-1	-1	32	190	38	22	10	0
211458300	0	0	"MARGRIT"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	2	11	1	1	1	0
211675190	0	0	"INDEPENDENT"	""	"Pleasure boat"	"Sailing"	""	""	16	-1	-1	-1	-1	-1	4	6	10	2	2	0
240420000	9291248	0	"ATHINEA"	""	"Oil products tanker"	"Tanker"	""	""	248	-1	-1	-1	-1	-1	43	211	37	27	16	0
273444460	0	0	"ROSSIYA"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211460330	0	0	"SY MARIE-MORGANE"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	9	1	4	0	0
