"timestamp"	"lat [deg]"	"lon [deg]"	"sog [kn]"	"draught [m]"	"heading [deg]"	"cog [deg]"	"rot [deg/min]"
2017-03-22T05:02:59	54.43635	11.8877	10	7.1	268	267.3	0	
2017-03-22T05:03:08	54.436327	11.887062	10	7.1	268	267.1	0	
2017-03-22T05:03:19	54.4363	11.88619	10	7.1	268	267.1	0	
2017-03-22T05:03:28	54.436283	11.885482	10	7.1	268	267.2	0	
2017-03-22T05:03:40	54.436263	11.88447	10	7.1	268	267.1	0	
2017-03-22T05:03:49	54.436243	11.883753	10	7.1	268	267.1	0	
2017-03-22T05:03:59	54.436217	11.882957	10	7.1	268	267.1	0	
2017-03-22T05:04:08	54.436198	11.882243	10	7.1	268	267.1	0	
2017-03-22T05:04:19	54.43618	11.881457	10	7.1	268	267.3	0	
2017-03-22T05:04:28	54.436155	11.880733	10.1	7.1	268	266.9	0	
2017-03-22T05:04:40	54.436128	11.879782	10.1	7.1	268	267.1	0	
2017-03-22T05:04:49	54.4361	11.879053	10.1	7.1	268	267	0	
2017-03-22T05:04:59	54.436075	11.878257	10.1	7.1	268	266.9	0	
2017-03-22T05:05:08	54.436057	11.877545	10.1	7.1	268	267	0	
2017-03-22T05:05:19	54.436033	11.876675	10	7.1	268	267	0	
2017-03-22T05:05:28	54.43601	11.875882	10	7.1	268	266.8	0	
2017-03-22T05:05:40	54.435982	11.875005	10	7.1	268	267.1	0	
2017-03-22T05:05:49	54.435955	11.874208	10	7.1	268	267	0	
2017-03-22T05:06:00	54.435927	11.873413	10	7.1	268	267	0	
2017-03-22T05:06:08	54.435907	11.872778	10	7.1	268	267.1	0	
2017-03-22T05:06:19	54.435877	11.871908	10	7.1	268	267	0	
2017-03-22T05:06:28	54.435853	11.871197	10	7.1	268	267	0	
2017-03-22T05:06:39	54.435825	11.870328	10	7.1	268	267.1	0	
2017-03-22T05:06:49	54.435802	11.869537	10	7.1	268	267.1	0	
2017-03-22T05:07:00	54.435777	11.868745	10	7.1	268	267	0	
2017-03-22T05:07:08	54.435755	11.867953	10	7.1	268	267.2	0	
2017-03-22T05:07:19	54.435733	11.86716	10	7.1	268	267.1	0	
2017-03-22T05:07:28	54.435708	11.866368	10	7.1	268	266.9	0	
2017-03-22T05:07:39	54.43568	11.865495	10	7.1	268	266.9	0	
2017-03-22T05:07:49	54.435655	11.86478	10	7.1	268	266.9	0	
2017-03-22T05:08:00	54.435625	11.863905	10	7.1	268	266.8	0	
2017-03-22T05:08:08	54.435603	11.86327	10	7.1	268	266.8	0	
2017-03-22T05:08:10	54.435625	11.863905	10	7.1	268	266.8	0	
2017-03-22T05:08:19	54.435578	11.862393	10	7.1	268	267	0	
2017-03-22T05:08:29	54.435552	11.861597	10	7.1	268	267	0	
2017-03-22T05:08:39	54.435525	11.860798	10	7.1	268	267	0	
2017-03-22T05:08:49	54.435497	11.859922	10	7.1	268	267	0	
2017-03-22T05:09:00	54.435475	11.859123	10	7.1	268	267.1	0	
2017-03-22T05:09:08	54.435453	11.858408	10	7.1	268	267	0	
2017-03-22T05:09:19	54.435432	11.857613	10	7.1	268	267.1	0	
2017-03-22T05:09:29	54.435407	11.856817	10	7.1	268	266.9	0	
2017-03-22T05:09:39	54.435385	11.856022	10	7.1	268	267.1	0	
2017-03-22T05:09:49	54.43536	11.855225	10	7.1	268	267	0	
2017-03-22T05:10:00	54.435333	11.85435	10	7.1	268	267	0	
2017-03-22T05:10:09	54.435313	11.853633	10	7.1	268	267.2	0	
2017-03-22T05:10:19	54.435288	11.852838	10	7.1	268	267.1	0	
2017-03-22T05:10:29	54.435265	11.851965	10	7.1	268	267.2	0	
2017-03-22T05:10:39	54.43524	11.851172	10	7.1	268	267.1	0	
2017-03-22T05:10:49	54.435218	11.850377	10	7.1	268	267.2	0	
2017-03-22T05:10:51	54.435218	11.850377	10	7.1	268	267.2	0	
2017-03-22T05:10:58	54.435197	11.849663	10	7.1	268	267.1	0	
2017-03-22T05:11:09	54.435173	11.848868	10	7.1	268	267.2	0	
2017-03-22T05:11:19	54.435152	11.848075	10	7.1	268	267.2	0	
2017-03-22T05:11:29	54.435127	11.84728	10	7.1	268	267.1	0	
2017-03-22T05:11:39	54.435113	11.846492	10	7.1	268	267.3	0	
2017-03-22T05:11:49	54.435095	11.8457	10	7.1	268	267.4	0	
2017-03-22T05:11:58	54.435077	11.844983	10	7.1	268	267.4	0	
2017-03-22T05:12:09	54.43505	11.84403	10	7.1	268	267.6	0	
2017-03-22T05:12:19	54.435028	11.843313	10	7.1	268	267.6	0	
2017-03-22T05:12:29	54.435003	11.842435	10	7.1	268	267.6	0	
2017-03-22T05:12:39	54.43498	11.841638	10	7.1	268	267.5	0	
2017-03-22T05:12:49	54.434968	11.840925	10	7.1	268	267.8	0	
2017-03-22T05:12:58	54.434947	11.840127	10	7.1	268	267.6	0	
2017-03-22T05:13:09	54.434925	11.839328	10	7.1	268	267.6	0	
2017-03-22T05:13:19	54.434903	11.838528	10	7.1	268	267.6	0	
2017-03-22T05:13:28	54.434882	11.83781	10	7.1	268	267.4	0	
2017-03-22T05:13:39	54.434863	11.836935	10	7.1	268	267.7	0	
2017-03-22T05:13:49	54.434845	11.836063	10	7.1	268	267.7	0	
2017-03-22T05:13:58	54.434825	11.835342	10	7.1	268	267.8	0	
2017-03-22T05:14:09	54.4348	11.834545	10	7.1	268	267.5	0	
2017-03-22T05:14:19	54.434778	11.833748	10	7.1	268	267.2	0	
2017-03-22T05:14:28	54.434763	11.833032	10.1	7.1	268	267.5	0	
2017-03-22T05:14:40	54.434742	11.832072	10.1	7.1	268	267.7	0	
2017-03-22T05:14:49	54.434717	11.831347	10.1	7.1	268	267.4	0	
2017-03-22T05:14:58	54.4347	11.830625	10.1	7.1	268	267.6	0	
2017-03-22T05:15:09	54.434677	11.829745	10.1	7.1	268	267.6	0	
2017-03-22T05:15:19	54.434657	11.829023	10.1	7.1	268	267.4	0	
2017-03-22T05:15:28	54.43463	11.828133	10.1	7.1	268	267.7	0	
2017-03-22T05:15:40	54.434613	11.827253	10.1	7.1	268	267.9	0	
2017-03-22T05:15:49	54.434598	11.826455	10.1	7.1	268	267.7	0	
2017-03-22T05:15:59	54.434572	11.825647	10.1	7.1	268	267.5	0	
2017-03-22T05:16:09	54.434555	11.824925	10.1	7.1	268	267.5	0	
2017-03-22T05:16:19	54.434533	11.824122	10.1	7.1	268	267.3	0	
2017-03-22T05:16:28	54.434513	11.823395	10.1	7.1	268	267.5	0	
2017-03-22T05:16:40	54.434478	11.822418	10.1	7.1	268	267.7	0	
2017-03-22T05:16:49	54.434462	11.82169	10.2	7.1	268	267.6	0	
2017-03-22T05:16:52	54.434462	11.82169	10.2	7.1	268	267.6	0	
2017-03-22T05:16:59	54.434443	11.820882	10.2	7.1	268	267.7	0	
2017-03-22T05:17:09	54.434418	11.81999	10.2	7.1	268	267.8	0	
2017-03-22T05:17:19	54.434403	11.819263	10.2	7.1	268	268	0	
2017-03-22T05:17:28	54.43438	11.818453	10.2	7.1	268	267.8	0	
2017-03-22T05:17:40	54.434352	11.817563	10.2	7.1	268	267.6	0	
2017-03-22T05:17:49	54.43433	11.816852	10.2	7.1	268	267.5	0	
2017-03-22T05:17:59	54.434297	11.816043	10.2	7.1	268	267.6	0	
2017-03-22T05:18:09	54.434268	11.81523	10.2	7.1	268	267.8	0	
2017-03-22T05:18:18	54.434243	11.814493	10.2	7.1	268	267.7	0	
2017-03-22T05:18:28	54.434222	11.813678	10.2	7.1	268	267.5	0	
2017-03-22T05:18:39	54.434215	11.81287	10.2	7.1	268	267.7	0	
2017-03-22T05:18:49	54.434198	11.811893	10.2	7.1	268	267.6	0	
2017-03-22T05:18:59	54.434193	11.811085	10.2	7.1	268	267.9	0	
2017-03-22T05:19:09	54.43418	11.810362	10.2	7.1	268	267.9	0	
2017-03-22T05:19:18	54.434168	11.809632	10.2	7.1	268	268.1	0	
2017-03-22T05:19:28	54.43415	11.80882	10.2	7.1	268	268.1	0	
2017-03-22T05:19:39	54.43413	11.807928	10.2	7.1	268	267.9	0	
2017-03-22T05:19:49	54.43411	11.807118	10.3	7.1	268	267.7	0	
2017-03-22T05:19:59	54.434088	11.806307	10.3	7.1	268	267.7	0	
2017-03-22T05:20:09	54.434068	11.805497	10.3	7.1	268	267.4	0	
2017-03-22T05:20:18	54.434063	11.804763	10.3	7.1	268	267.5	0	
2017-03-22T05:20:28	54.434037	11.803867	10.3	7.1	268	267.6	0	
2017-03-22T05:20:39	54.434023	11.80306	10.3	7.1	268	267.6	0	
2017-03-22T05:20:49	54.434002	11.802242	10.3	7.1	268	267.7	0	
2017-03-22T05:20:59	54.433973	11.801417	10.3	7.1	268	267.6	0	
2017-03-22T05:21:09	54.433945	11.8006	10.3	7.1	268	267.2	0	
2017-03-22T05:21:18	54.43392	11.799862	10.3	7.1	268	267.1	0	
2017-03-22T05:21:29	54.433895	11.798962	10.3	7.1	268	267.1	0	
2017-03-22T05:21:39	54.43387	11.798143	10.3	7.1	268	267.2	0	
2017-03-22T05:21:49	54.433848	11.797322	10.3	7.1	268	267.5	0	
2017-03-22T05:21:59	54.433818	11.7965	10.3	7.1	268	267.2	0	
2017-03-22T05:22:09	54.43379	11.795595	10.3	7.1	268	267.3	0	
2017-03-22T05:22:19	54.433768	11.794777	10.3	7.1	268	267.4	0	
2017-03-22T05:22:29	54.433753	11.794038	10.3	7.1	268	267.6	0	
2017-03-22T05:22:39	54.433737	11.793217	10.3	7.1	268	267.7	0	
2017-03-22T05:22:49	54.433715	11.792397	10.3	7.1	268	267.5	0	
2017-03-22T05:22:59	54.433693	11.791577	10.3	7.1	268	267.5	0	
2017-03-22T05:23:09	54.43367	11.790755	10.3	7.1	268	267.4	0	
2017-03-22T05:23:19	54.433643	11.789935	10.3	7.1	268	267.1	0	
2017-03-22T05:23:29	54.433618	11.789117	10.3	7.1	267	267.2	0	
2017-03-22T05:23:39	54.433597	11.7883	10.3	7.1	267	266.9	0	
2017-03-22T05:23:49	54.43357	11.787405	10.3	7.1	268	266.4	0	
2017-03-22T05:23:59	54.433543	11.786668	10.3	7.1	268	266.4	0	
2017-03-22T05:24:09	54.433503	11.785848	10.3	7.1	269	266.2	0	
2017-03-22T05:24:19	54.433453	11.784943	10.3	7.1	272	266	0	
2017-03-22T05:24:29	54.43344	11.78421	10.3	7.1	272	268	0	
2017-03-22T05:24:39	54.433435	11.783395	10.3	7.1	274	269	0	
2017-03-22T05:24:49	54.433457	11.78258	10.3	7.1	276	270.7	0	
2017-03-22T05:24:59	54.433488	11.781762	10.3	7.1	276	272.4	0	
2017-03-22T05:25:09	54.433513	11.780945	10.3	7.1	278	272.5	0	
2017-03-22T05:25:19	54.433563	11.780132	10.3	7.1	279	274.6	0	
2017-03-22T05:25:29	54.433612	11.779317	10.3	7.1	281	275.4	0	
2017-03-22T05:25:39	54.433675	11.778503	10.3	7.1	283	276.9	0	
2017-03-22T05:25:49	54.433758	11.777698	10.2	7.1	283	279	0	
2017-03-22T05:25:59	54.433847	11.776897	10.2	7.1	284	280.1	0	
2017-03-22T05:26:09	54.433945	11.776097	10.2	7.1	284	281	0	
2017-03-22T05:26:19	54.434047	11.7753	10.2	7.1	285	281.6	0	
2017-03-22T05:26:29	54.434142	11.774495	10.3	7.1	286	281.6	0	
2017-03-22T05:26:39	54.434257	11.773702	10.2	7.1	287	283.1	0	
2017-03-22T05:26:49	54.434372	11.77291	10.2	7.1	287	283.8	0	
2017-03-22T05:26:59	54.434495	11.772123	10.2	7.1	288	284.6	0	
2017-03-22T05:27:09	54.43462	11.771348	10.2	7.1	288	285.3	0	
2017-03-22T05:27:19	54.434753	11.770498	10.2	7.1	288	285.5	0	
2017-03-22T05:27:29	54.434878	11.769722	10.2	7.1	288	285.5	0	
2017-03-22T05:27:39	54.434988	11.769022	10.2	7.1	288	285.4	0	
2017-03-22T05:27:49	54.43511	11.768235	10.2	7.1	289	285.4	0	
2017-03-22T05:27:59	54.435233	11.767443	10.3	7.1	290	285.8	0	
2017-03-22T05:28:09	54.435377	11.766668	10.3	7.1	290	286.7	0	
2017-03-22T05:28:19	54.435522	11.765888	10.3	7.1	291	287.3	0	
2017-03-22T05:28:29	54.43569	11.76509	10.3	7.1	292	288	0	
2017-03-22T05:28:39	54.435848	11.764308	10.3	7.1	292	288.5	0	
2017-03-22T05:28:49	54.435997	11.763535	10.3	7.1	294	289.1	0	
2017-03-22T05:28:51	54.435997	11.763535	10.3	7.1	294	289.1	0	
2017-03-22T05:28:59	54.436175	11.76268	10.3	7.1	294	290.5	0	
2017-03-22T05:29:09	54.436328	11.761985	10.2	7.1	294	291.7	0	
2017-03-22T05:29:19	54.436513	11.761248	10.3	7.1	295	292	0	
2017-03-22T05:29:29	54.436698	11.760503	10.3	7.1	294	292.2	0	
2017-03-22T05:29:39	54.436877	11.759748	10.3	7.1	295	292.1	0	
2017-03-22T05:29:49	54.437058	11.758995	10.3	7.1	295	292.4	0	
2017-03-22T05:29:59	54.437242	11.758243	10.3	7.1	295	292.7	0	
2017-03-22T05:30:09	54.437425	11.75749	10.3	7.1	295	292.7	0	
2017-03-22T05:30:19	54.437608	11.756735	10.3	7.1	295	292.7	0	
2017-03-22T05:30:29	54.437788	11.755978	10.3	7.1	295	292.5	0	
2017-03-22T05:30:38	54.437965	11.7552	10.2	7.1	295	293.1	0	
2017-03-22T05:30:49	54.438173	11.754383	10.2	7.1	295	293.4	0	
2017-03-22T05:30:59	54.438342	11.753718	10.2	7.1	295	292.8	0	
2017-03-22T05:31:10	54.43854	11.752897	10.2	7.1	295	292.4	0	
2017-03-22T05:31:19	54.438703	11.752222	10.2	7.1	295	292.4	0	
2017-03-22T05:31:29	54.438883	11.75147	10.2	7.1	295	292.5	0	
2017-03-22T05:31:38	54.439052	11.750798	10.2	7.1	296	292.9	0	
2017-03-22T05:31:49	54.439265	11.749992	10.2	7.1	296	293.6	0	
2017-03-22T05:31:59	54.439458	11.749252	10.2	7.1	296	293.6	0	
2017-03-22T05:32:10	54.439668	11.748433	10.2	7.1	296	293.8	0	
2017-03-22T05:32:19	54.439857	11.747683	10.2	7.1	297	293.9	0	
2017-03-22T05:32:29	54.440053	11.746945	10.2	7.1	297	294.3	0	
2017-03-22T05:32:38	54.440233	11.746287	10.2	7.1	298	294.7	0	
2017-03-22T05:32:49	54.440437	11.745553	10.2	7.1	297	295.2	0	
2017-03-22T05:32:59	54.440633	11.744812	10.2	7.1	298	295.1	0	
2017-03-22T05:33:10	54.44086	11.74401	10.2	7.1	298	295.6	0	
2017-03-22T05:33:19	54.44104	11.743348	10.2	7.1	298	295.3	0	
2017-03-22T05:33:29	54.44125	11.742628	10.2	7.1	298	295.7	0	
2017-03-22T05:33:38	54.441438	11.74198	10.2	7.1	298	296.1	0	
2017-03-22T05:33:49	54.441668	11.741187	10.2	7.1	298	296.3	0	
2017-03-22T05:33:59	54.441898	11.740392	10.2	7.1	299	296.3	0	
2017-03-22T05:34:10	54.442113	11.739673	10.2	7.1	299	296.8	0	
2017-03-22T05:34:19	54.442305	11.739025	10.2	7.1	299	296.8	0	
2017-03-22T05:34:29	54.44254	11.738237	10.2	7.1	299	297	0	
2017-03-22T05:34:38	54.442735	11.737593	10.1	7.1	299	297.2	0	
2017-03-22T05:34:49	54.442947	11.736873	10.2	7.1	299	296.9	0	
2017-03-22T05:34:51	54.442947	11.736873	10.2	7.1	299	296.9	0	
2017-03-22T05:34:59	54.443163	11.736157	10.2	7.1	299	297.2	0	
2017-03-22T05:35:10	54.443398	11.735367	10.2	7.1	299	297.1	0	
2017-03-22T05:35:19	54.44359	11.734718	10.2	7.1	299	297.1	0	
2017-03-22T05:35:29	54.443808	11.734003	10.1	7.1	299	298.3	0	
2017-03-22T05:35:38	54.444033	11.733308	10	7.1	299	299.5	0	
2017-03-22T05:35:48	54.444248	11.732587	10	7.1	299	298.7	0	
2017-03-22T05:35:59	54.444477	11.731892	10	7.1	299	299.5	0	
2017-03-22T05:36:10	54.444725	11.731123	9.9	7.1	299	300.3	0	
2017-03-22T05:36:19	54.44492	11.730477	9.9	7.1	298	300	0	
2017-03-22T05:36:29	54.445132	11.729752	10	7.1	298	299	0	
2017-03-22T05:36:40	54.445353	11.72893	10.1	7.1	298	297.7	0	
2017-03-22T05:36:48	54.445515	11.728333	10.1	7.1	298	297	0	
2017-03-22T05:37:00	54.445762	11.727453	10.1	7.1	298	296.6	0	
2017-03-22T05:37:10	54.445973	11.72673	10.1	7.1	298	296.7	0	
2017-03-22T05:37:19	54.446167	11.72608	10.2	7.1	298	296.8	0	
2017-03-22T05:37:29	54.446402	11.725285	10.2	7.1	298	296.9	0	
2017-03-22T05:37:40	54.446617	11.724563	10.2	7.1	299	296.9	0	
2017-03-22T05:37:48	54.44681	11.723913	10.2	7.1	299	297	0	
2017-03-22T05:38:00	54.44705	11.72312	10.2	7.1	299	297.1	0	
2017-03-22T05:38:10	54.447268	11.722398	10.2	7.1	298	297.3	0	
2017-03-22T05:38:19	54.447462	11.721747	10.2	7.1	299	297.1	0	
2017-03-22T05:38:29	54.44768	11.721023	10.2	7.1	298	297.4	0	
2017-03-22T05:38:40	54.447918	11.720225	10.2	7.1	299	297.2	0	
2017-03-22T05:38:48	54.448093	11.719652	10.2	7.1	299	297.3	0	
2017-03-22T05:39:00	54.44837	11.718812	10.2	7.1	298	297.7	0	
2017-03-22T05:39:08	54.448563	11.718157	10.2	7.1	299	297.4	0	
2017-03-22T05:39:19	54.448783	11.71743	10.2	7.1	299	297.8	0	
2017-03-22T05:39:29	54.44902	11.716622	10.2	7.1	299	297.8	0	
2017-03-22T05:39:40	54.449232	11.715885	10.2	7.1	299	297.8	0	
2017-03-22T05:39:48	54.449428	11.71523	10.2	7.1	299	297.9	0	
2017-03-22T05:40:00	54.44967	11.714437	10.2	7.1	298	298	0	
2017-03-22T05:40:08	54.44985	11.71387	10.2	7.1	298	298.1	0	
2017-03-22T05:40:19	54.450092	11.713078	10.2	7.1	299	298	0	
2017-03-22T05:40:29	54.450315	11.71236	10.3	7.1	299	297.9	0	
2017-03-22T05:40:39	54.450562	11.711568	10.3	7.1	299	297.9	0	
2017-03-22T05:40:48	54.45076	11.710917	10.3	7.1	299	297.9	0	
2017-03-22T05:40:51	54.45076	11.710917	10.3	7.1	299	297.9	0	
2017-03-22T05:41:00	54.450997	11.710105	10.3	7.1	298	297.8	0	
2017-03-22T05:41:08	54.451188	11.709443	10.3	7.1	299	297.7	0	
2017-03-22T05:41:19	54.451408	11.708717	10.3	7.1	299	297.7	0	
2017-03-22T05:41:29	54.451632	11.707997	10.3	7.1	298	297.8	0	
2017-03-22T05:41:39	54.451852	11.70727	10.3	7.1	298	297.7	0	
2017-03-22T05:41:48	54.452048	11.706615	10.3	7.1	299	297.6	0	
2017-03-22T05:42:00	54.452315	11.705743	10.3	7.1	298	298	0	
2017-03-22T05:42:08	54.452492	11.705162	10.3	7.1	298	297.8	0	
2017-03-22T05:42:19	54.452755	11.704287	10.3	7.1	299	297.5	0	
2017-03-22T05:42:28	54.452957	11.703637	10.3	7.1	298	297.8	0	
2017-03-22T05:42:39	54.453175	11.702907	10.3	7.1	299	297.7	0	
2017-03-22T05:42:48	54.453395	11.702182	10.3	7.1	299	297.6	0	
2017-03-22T05:43:00	54.45364	11.70139	10.3	7.1	299	297.7	0	
2017-03-22T05:43:08	54.453817	11.700815	10.3	7.1	299	297.7	0	
2017-03-22T05:43:19	54.454063	11.700025	10.2	7.1	299	298.1	0	
2017-03-22T05:43:28	54.454262	11.699372	10.2	7.1	299	298.3	0	
2017-03-22T05:43:39	54.454505	11.69858	10.2	7.1	299	298.2	0	
2017-03-22T05:43:48	54.454703	11.697928	10.2	7.1	299	297.9	0	
2017-03-22T05:43:59	54.454968	11.697063	10.2	7.1	298	298.1	0	
2017-03-22T05:44:08	54.455167	11.69642	10.2	7.1	298	297.8	0	
2017-03-22T05:44:19	54.455385	11.695698	10.2	7.1	298	297.3	0	
2017-03-22T05:44:20	54.455167	11.69642	10.2	7.1	298	297.8	0	
2017-03-22T05:44:28	54.455602	11.694982	10.2	7.1	299	297.2	0	
2017-03-22T05:44:39	54.455815	11.694258	10.2	7.1	298	297.2	0	
2017-03-22T05:44:48	54.456035	11.693547	10.2	7.1	299	297.1	0	
2017-03-22T05:44:59	54.45625	11.69283	10.2	7.1	299	297	0	
2017-03-22T05:45:08	54.456445	11.692178	10.2	7.1	299	297.2	0	
2017-03-22T05:45:19	54.45668	11.691377	10.2	7.1	299	297.3	0	
2017-03-22T05:45:28	54.456872	11.690723	10.1	7.1	299	297.6	0	
2017-03-22T05:45:39	54.457125	11.689845	10.1	7.1	299	297.6	0	
2017-03-22T05:45:48	54.457322	11.689202	10.1	7.1	299	297.7	0	
2017-03-22T05:45:59	54.45757	11.688423	10.1	7.1	299	297.8	0	
2017-03-22T05:46:08	54.457777	11.687788	10.1	7.1	299	297.6	0	
2017-03-22T05:46:20	54.458023	11.687012	10.1	7.1	299	297.9	0	
2017-03-22T05:46:28	54.458203	11.686455	10.1	7.1	299	298.1	0	
2017-03-22T05:46:40	54.458467	11.685605	10.1	7.1	299	298	0	
2017-03-22T05:46:48	54.458643	11.685038	10.1	7.1	299	298.1	0	
2017-03-22T05:46:51	54.458643	11.685038	10.1	7.1	299	298.1	0	
2017-03-22T05:46:59	54.458888	11.684258	10.1	7.1	299	298	0	
2017-03-22T05:47:09	54.459105	11.683543	10.1	7.1	299	297.6	0	
2017-03-22T05:47:20	54.459325	11.68283	10.1	7.1	299	297.7	0	
2017-03-22T05:47:29	54.459563	11.682042	10.1	7.1	298	297.7	0	
2017-03-22T05:47:40	54.459777	11.681323	10.1	7.1	299	297.4	0	
2017-03-22T05:47:48	54.459972	11.680677	10.1	7.1	299	297.4	0	
2017-03-22T05:47:59	54.460185	11.67996	10.1	7.1	299	297.2	0	
2017-03-22T05:48:09	54.460403	11.679245	10.1	7.1	299	297.2	0	
2017-03-22T05:48:11	54.460185	11.67996	10.1	7.1	299	297.2	0	
2017-03-22T05:48:20	54.460638	11.678458	10.1	7.1	299	297.3	0	
2017-03-22T05:48:29	54.460827	11.677815	10.1	7.1	299	297.3	0	
2017-03-22T05:48:40	54.461058	11.67703	10.1	7.1	299	297.2	0	
2017-03-22T05:48:48	54.46123	11.676463	10.1	7.1	299	297.4	0	
2017-03-22T05:48:58	54.461443	11.675758	10.1	7.1	299	297.5	0	
2017-03-22T05:49:09	54.4617	11.674907	10	7.1	299	297.6	0	
2017-03-22T05:49:20	54.461918	11.674202	10	7.1	299	298.1	0	
2017-03-22T05:49:29	54.462132	11.673495	10	7.1	299	298.1	0	
2017-03-22T05:49:40	54.462347	11.672788	10	7.1	299	298	0	
2017-03-22T05:49:48	54.462523	11.672225	10	7.1	299	298.3	0	
2017-03-22T05:49:58	54.46274	11.67152	10	7.1	299	298.2	0	
2017-03-22T05:50:09	54.46298	11.670745	10	7.1	299	298.1	0	
2017-03-22T05:50:20	54.463218	11.669968	10	7.1	298	297.9	0	
2017-03-22T05:50:29	54.46341	11.66933	10	7.1	298	297.4	0	
2017-03-22T05:50:40	54.463623	11.668618	10	7.1	299	297	0	
2017-03-22T05:50:48	54.463835	11.66791	10	7.1	299	297.1	0	
2017-03-22T05:50:58	54.464047	11.667203	10	7.1	299	297.1	0	
2017-03-22T05:51:09	54.464282	11.666427	10	7.1	299	297.6	0	
2017-03-22T05:51:20	54.464498	11.665723	10	7.1	299	298	0	
2017-03-22T05:51:29	54.464717	11.665018	10	7.1	299	298.1	0	
2017-03-22T05:51:40	54.464935	11.664317	10	7.1	299	298.3	0	
2017-03-22T05:51:48	54.465113	11.663755	10	7.1	298	298.6	0	
2017-03-22T05:51:58	54.465328	11.663053	10	7.1	298	298.3	0	
2017-03-22T05:51:59	54.465113	11.663755	10	7.1	298	298.6	0	
2017-03-22T05:52:10	54.46558	11.662207	10	7.1	297	297.5	0	
2017-03-22T05:52:20	54.465768	11.661572	10	7.1	297	297.2	0	
2017-03-22T05:52:29	54.465995	11.660797	10	7.1	297	296.9	0	
2017-03-22T05:52:40	54.4662	11.66009	10	7.1	297	296.6	0	
2017-03-22T05:52:48	54.466383	11.659452	10	7.1	297	296.4	0	
2017-03-22T05:52:51	54.466383	11.659452	10	7.1	297	296.4	0	
2017-03-22T05:52:58	54.46657	11.658813	10	7.1	297	296.5	0	
2017-03-22T05:53:10	54.466815	11.65796	10	7.1	297	296.4	0	
2017-03-22T05:53:20	54.467023	11.65725	10	7.1	297	296.6	0	
2017-03-22T05:53:29	54.467208	11.656613	10	7.1	297	296.6	0	
2017-03-22T05:53:38	54.46739	11.655972	10	7.1	297	296.3	0	
2017-03-22T05:53:48	54.467597	11.655262	10	7.1	297	296.5	0	
2017-03-22T05:53:49	54.46739	11.655972	10	7.1	297	296.3	0	
2017-03-22T05:53:58	54.467802	11.654553	10	7.1	297	296.5	0	
2017-03-22T05:54:10	54.468067	11.653633	9.9	7.1	297	296.5	0	
2017-03-22T05:54:20	54.46825	11.652997	9.9	7.1	297	296.6	0	
2017-03-22T05:54:30	54.468457	11.652292	9.9	7.1	297	296.8	0	
2017-03-22T05:54:38	54.468643	11.651657	9.9	7.1	297	296.8	0	
2017-03-22T05:54:48	54.46885	11.65095	9.9	7.1	297	296.9	0	
2017-03-22T05:54:58	54.469035	11.650313	9.9	7.1	297	296.8	0	
2017-03-22T05:55:10	54.469285	11.649468	9.9	7.1	297	297	0	
2017-03-22T05:55:20	54.469492	11.648768	9.9	7.1	297	297	0	
2017-03-22T05:55:30	54.469697	11.648065	9.9	7.1	297	296.9	0	
2017-03-22T05:55:38	54.469862	11.647503	9.9	7.1	297	297	0	
2017-03-22T05:55:48	54.47009	11.646728	9.9	7.1	297	297	0	
2017-03-22T05:55:58	54.470295	11.646018	9.9	7.1	297	296.8	0	
2017-03-22T05:56:10	54.47052	11.645235	9.9	7.1	297	296.6	0	
2017-03-22T05:56:20	54.470728	11.644528	9.9	7.1	297	296.8	0	
2017-03-22T05:56:30	54.470935	11.64382	9.9	7.1	297	296.8	0	
2017-03-22T05:56:38	54.4711	11.643255	9.9	7.1	297	296.9	0	
2017-03-22T05:56:48	54.471328	11.64248	9.9	7.1	297	297	0	
2017-03-22T05:57:00	54.471557	11.641703	10	7.1	297	297	0	
2017-03-22T05:57:10	54.471765	11.640997	10	7.1	297	297.2	0	
2017-03-22T05:57:20	54.471955	11.640362	10	7.1	297	297.3	0	
2017-03-22T05:57:30	54.472187	11.639585	10	7.1	297	297.3	0	
2017-03-22T05:57:39	54.4724	11.638882	9.9	7.1	297	297.6	0	
2017-03-22T05:57:50	54.472612	11.638177	9.9	7.1	297	297.5	0	
2017-03-22T05:58:00	54.472823	11.637472	9.9	7.1	297	297.4	0	
2017-03-22T05:58:10	54.473037	11.636768	9.9	7.1	297	297.7	0	
2017-03-22T05:58:20	54.473247	11.636063	9.9	7.1	297	297.5	0	
2017-03-22T05:58:30	54.47346	11.635357	9.9	7.1	297	297.5	0	
2017-03-22T05:58:39	54.47365	11.634722	9.9	7.1	297	297.4	0	
2017-03-22T05:58:50	54.473882	11.633942	9.9	7.1	297	297.3	0	
2017-03-22T05:58:51	54.473882	11.633942	9.9	7.1	297	297.3	0	
2017-03-22T05:59:00	54.474093	11.633237	9.9	7.1	297	297.3	0	
2017-03-22T05:59:10	54.474328	11.632462	9.9	7.1	297	297.6	0	
2017-03-22T05:59:18	54.474502	11.631903	9.9	7.1	296	298.1	0	
2017-03-22T05:59:29	54.474732	11.631133	9.9	7.1	295	297.6	0	
2017-03-22T05:59:39	54.474927	11.630412	9.9	7.1	295	296.8	0	
2017-03-22T05:59:50	54.475112	11.629667	9.8	7.1	294	296.2	0	
