length_from_data_set,width,iwrap_type_from_dataset,mean_speed,top_speed,std_speed,Speed_mode,Speed_median,ROT_mean,ROT_max,ROT_median,ROT_min,ROT_mode
100,18,Oil products tanker,9.266717557251908,13.9,4.3627992714758665,10,10.2,-0.3019847328244276,30.2,-1.0,-32.5,1.0
144,23,Oil products tanker,10.553968446112254,14.3,2.4311051524481413,11,11.2,0.051394100794899734,51.6,1.0,-48.6,1.0
250,44,Oil products tanker,11.774294837679616,13.2,1.7352363577564025,13,12.4,0.3609898882384247,23.6,1.0,-32.5,1.0
89,14,General cargo ship,8.800194321494116,11.4,2.590500970164281,10,9.5,0.02160207276260391,25.7,1.0,-27.9,2.0
180,30,General cargo ship,10.988729087173466,12.0,0.7545958613456029,11,11.3,0.1884355738186088,17.9,1.0,-54.7,2.0
182,32,Oil products tanker,12.168669064748206,13.4,1.2488701011399284,13,12.6,0.6624100719424459,40.2,1.0,-32.5,-1.0
246,42,Oil products tanker,11.471348033968455,12.7,1.0036447366100372,12,11.7,0.01568543495325767,17.9,-1.0,-23.6,-1.0
123,17,Oil products tanker,11.067960526315787,13.0,2.3396977484015684,12,11.7,-0.041162280701754365,57.9,-1.0,-48.6,-3.0
157,23,General cargo ship,13.188306690349322,14.7,0.7968675931368078,13,13.2,-0.3937240970988751,42.9,-1.0,-37.5,4.0
184,32,Oil products tanker,13.398884991230268,15.6,1.0748669403857098,14,13.6,0.011976948133299884,48.6,1.0,-40.2,1.0
316,50,Oil products tanker,15.165754656390495,20.4,4.042128327014068,19,16.0,0.02411046885035325,25.7,-1.0,-21.6,-1.0
180,28,General cargo ship,10.823163418290855,11.7,0.3603237842187785,11,10.8,-0.2722388805597201,14.5,-1.0,-27.9,-1.0
183,32,Oil products tanker,11.186384976525822,11.9,0.7654928196144627,11,11.4,0.226510172143975,14.5,1.0,-14.5,-2.0
229,32,General cargo ship,9.836072906183608,13.3,2.421268036401656,13,10.1,0.07930224756793021,23.6,-1.0,-27.9,-1.0
190,28,General cargo ship,12.970360520094562,14.4,1.4433450039827167,14,13.5,0.3837470449172576,32.5,1.0,-19.7,-1.0
400,62,General cargo ship,16.302203140888036,18.8,1.6659734277610652,17,16.8,0.24028923285504464,19.7,1.0,-16.1,1.0
250,44,Oil products tanker,11.663140070441615,13.5,1.4095970637089728,12,12.2,2.70929287455974e-05,0.2,0.0,0.0,0.0
209,26,General cargo ship,19.672115314260626,24.4,4.914932901732035,23,21.2,0.018592229457818,45.7,-1.0,-78.7,-1.0
190,28,General cargo ship,12.093465577596266,13.3,0.769784971612604,12,12.1,0.3635064177362893,27.9,1.0,-25.7,2.0
140,21,General cargo ship,10.528338624338623,13.4,3.7525784378051297,13,12.3,0.05195767195767195,40.2,-1.0,-27.9,-1.0
243,42,Oil products tanker,11.651635388739946,12.7,1.0559660822625383,12,12.0,0.2475067024128687,27.9,1.0,-16.1,1.0
181,30,General cargo ship,11.595778971603991,13.4,1.9540781661959696,12,12.0,0.21367357380404195,45.7,1.0,-42.9,1.0
160,25,Oil products tanker,12.437883884970155,14.8,3.1416798781336635,14,13.3,0.1456321215409658,54.7,1.0,-35.0,-1.0
229,32,General cargo ship,10.61128695865538,12.3,1.0409729757165809,11,10.8,0.012158017421175305,17.9,-1.0,-11.4,-1.0
89,14,General cargo ship,7.278989473684208,12.9,4.971881698665088,12,8.8,-0.20277894736842106,61.1,-1.0,-67.9,1.0
182,32,Oil products tanker,11.892758253461132,13.1,1.0122108042541202,12,12.0,0.15077209797657087,21.6,1.0,-30.2,1.0
180,29,General cargo ship,11.560541748115053,14.4,1.6741423676978169,12,11.8,0.3617146048589779,32.5,1.0,-19.7,1.0
229,32,General cargo ship,9.163608851900893,52.8,1.9814929927570748,10,10.0,0.00015131454511064878,0.4,0.0,0.0,0.0
137,19,General cargo ship,10.716239316239317,14.7,2.9800006455466748,11,11.2,-0.07079772079772083,27.9,1.0,-32.5,2.0
180,28,General cargo ship,11.213621512942948,25.6,1.367935410970434,12,11.6,0.1855240010052776,32.5,1.0,-48.6,4.0
229,32,General cargo ship,12.918910699474704,14.2,1.1418170908023892,13,13.3,0.22327896046447326,27.9,1.0,-14.5,-1.0
249,44,Oil products tanker,10.275466983938133,11.9,1.2896496620568754,11,10.6,-0.006627007733491948,16.1,-1.0,-19.7,-1.0
248,43,Oil products tanker,9.210159428257283,12.8,2.1696276323345844,11,10.3,0.0783837273227048,35.0,-1.0,-25.7,-1.0
199,33,Oil products tanker,13.1544908616188,15.3,1.5405664332569955,12,12.8,-0.24793733681462146,35.0,-1.0,-37.5,-2.0
199,32,General cargo ship,11.297363515312915,12.9,0.9661621701619784,12,11.6,0.3008521970705726,30.2,1.0,-19.7,1.0
250,44,Oil products tanker,11.191160738165284,12.4,0.7814679900324318,11,11.3,0.18512971382722654,16.1,1.0,-25.7,1.0
229,32,Oil products tanker,13.498886910062337,14.5,0.7296980452649474,14,13.6,0.1498441674087266,42.9,1.0,-35.0,1.0
199,32,General cargo ship,9.98164161849711,11.8,1.7082594660788182,11,10.5,0.26376878612716764,37.5,1.0,-17.9,-1.0
200,32,General cargo ship,11.143958540394717,13.5,1.4663493473219882,10,10.5,0.011955132755927892,25.7,-1.0,-27.9,-1.0
180,30,General cargo ship,10.905750560119493,12.1,0.6358592787917838,11,11.0,0.2968882250435648,30.2,1.0,-51.6,1.0
244,42,Oil products tanker,11.845316059225512,13.8,1.7615171309530628,13,12.5,0.01536161731207291,19.7,1.0,-21.6,1.0
179,32,General cargo ship,11.036085706819964,12.6,1.6485532446009783,12,11.9,0.32892605173765344,21.6,1.0,-19.7,1.0
183,32,Oil products tanker,12.443739279588337,13.8,1.665468552408873,13,13.1,0.24110920526014865,21.6,1.0,-14.5,-1.0
184,27,Oil products tanker,11.28068,13.1,1.1438402512309336,12,11.4,2.666666666666667e-05,0.2,0.0,0.0,0.0
189,32,General cargo ship,12.035506465517242,13.1,1.1292657976189704,12,12.3,0.16338900862068967,19.7,1.0,-27.9,1.0
189,30,General cargo ship,13.071775867180556,15.3,0.5723847769251231,13,13.0,0.003646605395790118,16.1,1.0,-19.7,1.0
196,32,General cargo ship,13.718311808118086,14.6,0.7691943751230729,14,13.9,0.2962177121771217,51.6,-1.0,-30.2,-1.0
274,50,Oil products tanker,10.328521206622817,14.7,3.2636650002781256,14,11.6,0.048344295758675465,17.9,1.0,-19.7,-1.0
228,40,Oil products tanker,11.634102074235807,13.6,2.089632943255592,13,12.5,0.04160753275109171,23.6,1.0,-21.6,1.0
200,32,General cargo ship,11.52551532998441,13.7,1.4162011541166115,11,11.5,-0.06575437380911138,27.9,-1.0,-32.5,-1.0
229,32,General cargo ship,10.767884884757418,13.4,1.0693026331375144,10,10.9,-0.03559149369667644,19.7,1.0,-16.1,1.0
103,16,Oil products tanker,7.037932752179327,13.1,4.377099121785341,10,9.4,-0.2979327521793276,57.9,-1.0,-64.5,-3.0
178,32,General cargo ship,11.298825702599284,14.5,1.610251023772686,10,10.8,0.25114131151867003,27.9,1.0,-19.7,1.0
130,17,Oil products tanker,6.108160293403808,10.1,3.1002118741982017,8,7.6,-0.20847311364004087,64.5,-1.0,-57.9,-4.0
180,30,General cargo ship,13.284613418530352,15.7,2.0522839867620464,15,14.0,0.046338658146964896,32.5,1.0,-37.5,2.0
245,42,Oil products tanker,9.742898405123695,12.8,1.6525389379901745,8,9.0,0.014743187240989587,19.7,-1.0,-14.5,-1.0
250,44,Oil products tanker,11.019223708366118,12.1,0.8163274973578237,11,11.3,0.27996328350380273,16.1,1.0,-14.5,1.0
229,36,General cargo ship,11.080802746237127,12.7,1.0453876205721462,11,11.1,0.33327171903881697,35.0,1.0,-21.6,1.0
183,40,Oil products tanker,12.947128036437249,15.6,1.636775859139222,14,13.4,-0.09516067813765178,35.0,-1.0,-40.2,-2.0
200,32,General cargo ship,14.135442875481385,15.9,1.0098210902125069,15,14.5,0.05309370988446728,42.9,1.0,-25.7,2.0
183,32,Oil products tanker,10.322555087893043,12.0,1.6439674065962209,11,10.9,0.24615003713790545,30.2,1.0,-27.9,1.0
183,40,Oil products tanker,12.550400787512304,14.4,1.2907807010680517,13,12.7,0.2770355786809169,23.6,1.0,-19.7,1.0
139,16,General cargo ship,11.873159366262813,13.3,0.5313365329649753,12,11.9,-0.4354147250698975,35.0,-1.0,-42.9,-2.0
228,38,Oil products tanker,12.573337222870475,13.7,1.2196096212706715,13,12.9,0.2971120186697783,16.1,1.0,-30.2,1.0
244,42,Oil products tanker,10.92459369668672,13.3,1.6080669982212972,12,11.1,0.20264882823022354,27.9,1.0,-23.6,-1.0
128,16,General cargo ship,9.02962119643966,10.4,1.5064424250111916,10,9.4,0.03742496377561577,48.6,-1.0,-35.0,4.0
87,15,General cargo ship,10.256020642201836,13.5,2.544556581756773,10,10.3,-0.055321100917431205,48.6,1.0,-51.6,1.0
274,48,Oil products tanker,12.7828839537066,15.4,1.6163620237435,12,12.8,0.02761964341570219,27.9,1.0,-35.0,-1.0
182,32,Oil products tanker,10.99246835443038,13.2,1.3317968993136573,12,11.2,0.2968101265822785,61.1,1.0,-35.0,-2.0
200,32,General cargo ship,11.540398450470393,12.9,1.083673702072415,12,12.0,0.16477587161040394,23.6,1.0,-42.9,1.0
237,44,Oil products tanker,8.710525403155888,12.6,2.115142868025382,7,8.1,0.06644355817582798,23.6,-1.0,-16.1,-1.0
199,32,General cargo ship,10.316837090402043,12.9,1.7465766401669418,11,10.7,0.5999070415988846,32.5,1.0,-40.2,1.0
183,32,Oil products tanker,11.767742238946381,12.7,0.7130497914279771,12,11.9,0.06620884289746004,40.2,1.0,-40.2,1.0
400,61,General cargo ship,14.53235087719298,21.4,4.587292070223223,10,14.5,-0.20484210526315788,16.1,-1.0,-23.6,1.0
190,33,General cargo ship,11.076379632098103,12.3,0.7056207168923716,11,11.1,0.2443348440415889,45.7,1.0,-32.5,-2.0
180,30,General cargo ship,12.348155737704918,13.3,0.4950191887810605,12,12.3,0.2550717213114754,30.2,1.0,-23.6,1.0
113,19,Oil products tanker,12.371382670715349,17.3,4.072537079771529,12,13.1,-0.08428430195607653,48.6,1.0,-51.6,1.0
249,44,Oil products tanker,13.186633663366337,15.2,1.7606882665200645,14,13.6,0.07289921299822287,14.5,1.0,-21.6,1.0
180,30,General cargo ship,10.086461538461537,11.7,1.5801627145789303,11,10.5,0.2875266272189349,27.9,1.0,-23.6,2.0
183,32,Oil products tanker,13.072195261204682,15.7,1.4311714671176206,13,13.2,-0.007179560376819878,32.5,-1.0,-23.6,1.0
200,24,General cargo ship,12.272716333005139,14.8,2.511798754235312,12,12.6,0.13416475221529367,40.2,-1.0,-27.9,2.0
199,32,General cargo ship,8.912363100252739,10.4,0.7712039190320487,8,9.1,0.11265796124684074,23.6,1.0,-27.9,1.0
229,32,General cargo ship,9.46101802757158,11.8,1.4694596452496824,10,9.9,0.3717285259809121,25.7,1.0,-17.9,1.0
228,32,Oil products tanker,10.035695006747641,11.8,1.4037139555258191,11,10.5,0.4584795321637426,17.9,1.0,-17.9,1.0
162,23,Oil products tanker,12.274856808883696,15.4,3.101725965170101,13,13.1,-0.05468147282291061,37.5,-1.0,-27.9,2.0
183,32,Oil products tanker,10.280774783445619,11.5,0.9465643626858832,11,10.5,0.3790182868142445,42.9,1.0,-27.9,1.0
234,32,General cargo ship,9.246103346039817,10.8,0.8774002756510788,10,9.5,0.19349851757729766,14.5,1.0,-12.9,1.0
183,32,Oil products tanker,10.303937702027623,12.2,0.8960372676766853,10,10.1,0.2245959447546282,32.5,-1.0,-35.0,-1.0
250,44,Oil products tanker,11.343338911056767,14.7,1.510919650783416,12,11.4,-0.012678594413695484,19.7,1.0,-27.9,-1.0
199,32,General cargo ship,10.800902504131178,13.9,1.1223037352108505,10,10.7,-0.04754035845938729,35.0,1.0,-42.9,-1.0
228,32,General cargo ship,10.709607763849574,12.7,1.14415859200841,11,11.0,0.07627982207844722,23.6,1.0,-27.9,-1.0
225,37,Oil products tanker,13.843059552800536,15.7,1.5907765954021489,14,14.3,0.2740535753818907,23.6,1.0,-23.6,2.0
200,32,General cargo ship,12.049929834409205,13.7,0.6429961020213538,12,11.9,0.230367667695762,19.7,1.0,-23.6,1.0
249,44,Oil products tanker,11.39747788194903,12.9,0.916124689287078,12,11.5,0.0025485276640697155,14.5,1.0,-16.1,-1.0
156,20,General cargo ship,10.599201761629507,11.3,0.41203925179395495,11,10.7,-9.416928158546657,501.6,-1.0,-501.6,-2.0
400,62,General cargo ship,17.25151189195649,19.6,1.6505324945263269,17,17.4,0.11906298553842475,19.7,-1.0,-23.6,-1.0
180,32,General cargo ship,10.41435532233883,13.2,0.8823310779598175,10,10.2,-0.049162918540729635,32.5,1.0,-42.9,1.0
250,44,Oil products tanker,12.324082095022323,16.4,1.9681486237380248,12,12.4,-0.038615312854001466,25.7,1.0,-25.7,1.0
137,22,Oil products tanker,11.488665297741274,13.2,2.256945028287954,12,12.1,0.02272416153319644,57.9,1.0,-64.5,1.0
251,44,Oil products tanker,12.725116002379535,14.8,1.5446183312183792,14,13.6,-0.018120166567519358,23.6,-1.0,-14.5,-2.0
171,27,Oil products tanker,12.502590592470849,17.1,2.871733316760916,12,11.9,-0.06180637082257182,30.2,-1.0,-30.2,2.0
106,16,Oil products tanker,4.471026339691191,10.3,4.521427646930111,0,1.05,0.06871934604904639,61.1,5.0,-45.7,5.0
236,32,Oil products tanker,12.463004605797884,14.4,1.928488725779261,14,13.0,-0.027323218639934952,23.6,-1.0,-17.9,1.0
110,18,General cargo ship,9.143582007679653,13.8,2.764195178461702,10,9.8,0.03134942402633021,45.7,-1.0,-32.5,-1.0
274,48,Oil products tanker,12.74714091878271,14.4,1.3491237177685689,14,13.2,-0.004710215157976343,16.1,1.0,-25.7,-1.0
190,32,General cargo ship,10.72817802256374,12.0,0.8590885988156461,10,11.0,0.15310473483166032,16.1,1.0,-16.1,2.0
179,30,General cargo ship,12.954594432804544,15.0,0.6608155855914823,13,12.9,0.4037713259503143,37.5,1.0,-14.5,-1.0
225,32,General cargo ship,12.788351403947733,15.0,1.2696883210672028,13,13.1,0.34589936057825965,27.9,-1.0,-19.7,-1.0
273,50,Oil products tanker,11.940536300099842,13.6,1.1882712351640718,12,12.0,0.061146769362430464,27.9,1.0,-21.6,1.0
229,32,General cargo ship,11.8483780411728,16.0,1.5502570433350769,13,12.2,0.4446662507797879,35.0,1.0,-19.7,2.0
315,50,Oil products tanker,15.403688760806912,19.3,2.386770903747194,15,15.4,-0.2152507204610951,21.6,-1.0,-21.6,-1.0
190,28,General cargo ship,12.501238986784143,14.7,1.6913915586657706,13,13.1,0.2188601321585903,19.7,1.0,-17.9,-1.0
180,28,Oil products tanker,12.633038348082595,14.0,1.2879837902819808,13,13.1,-0.2441297935103245,23.6,-1.0,-25.7,-1.0
110,18,General cargo ship,9.200952192025392,11.0,2.200212605244911,10,9.7,0.012785161674271009,37.5,-1.0,-48.6,-1.0
244,42,Oil products tanker,12.543608124253286,15.6,1.760307808560562,13,12.7,0.2491835921943449,21.6,1.0,-12.9,-1.0
85,13,General cargo ship,8.34023653749371,9.1,1.0108492985944315,8,8.5,-1.5953447408152994,511.1,1.0,-511.1,-11.0
138,21,General cargo ship,12.166366047745356,16.4,3.3272370423132283,14,13.5,-0.2181786030061892,45.7,1.0,-42.9,1.0
229,32,General cargo ship,9.485182066933275,11.3,1.5043107753884888,10,9.8,0.25969269627446856,27.9,1.0,-42.9,3.0
250,44,Oil products tanker,12.098301808642828,14.2,1.421734722295556,12,12.1,0.020419715587463742,32.5,-1.0,-27.9,-1.0
183,32,Oil products tanker,12.795324714371615,14.6,1.0431571815984957,13,13.0,-0.01378532772098616,19.7,-1.0,-23.6,-1.0
250,44,Oil products tanker,10.420839542970693,12.3,1.245440036715778,11,10.9,0.15300546448087432,17.9,1.0,-30.2,1.0
189,32,General cargo ship,11.114696485623005,13.8,1.214666775826901,12,11.2,-0.15281789137380195,27.9,1.0,-35.0,1.0
190,32,General cargo ship,8.410810284378654,10.1,1.1179120093766546,8,8.0,0.2149785742111414,27.9,1.0,-25.7,2.0
157,26,General cargo ship,13.688342464008153,17.5,1.7754411534817358,14,13.8,-0.037367817556376665,57.9,1.0,-57.9,2.0
130,17,General cargo ship,9.193496034167175,13.3,2.4831441361519224,9,9.2,0.1228798047589994,61.1,1.0,-64.5,4.0
128,23,General cargo ship,11.491448152562576,13.1,0.9144354104116746,12,11.7,-0.4709773539928486,16.1,-1.0,-40.2,1.0
243,42,Oil products tanker,10.973435114503818,12.2,0.7891325085487283,11,11.2,0.5741221374045802,19.7,1.0,-19.7,1.0
274,48,Oil products tanker,13.005096826250673,14.6,0.9808548506795284,13,12.9,0.004854760623991382,25.7,-1.0,-21.6,-1.0
199,31,General cargo ship,13.131712564543893,15.0,1.1721006251517767,14,13.4,0.017269076305220864,25.7,1.0,-21.6,1.0
228,42,Oil products tanker,10.757505573445627,12.7,1.1942837427305648,11,11.0,0.033069110725786506,25.7,-1.0,-32.5,1.0
158,24,General cargo ship,13.381369089625974,14.6,0.7990853154140429,14,13.4,-0.2497529992942837,27.9,-1.0,-27.9,-2.0
199,32,General cargo ship,11.613276290367098,13.7,1.1382622367017183,12,11.9,0.2514214739166436,16.1,1.0,-12.9,-1.0
240,39,General cargo ship,10.716849548890515,12.7,1.7771562441550912,12,11.5,0.6048037064130699,27.9,1.0,-16.1,1.0
183,27,Oil products tanker,12.999597768262618,51.2,2.2090284023438915,15,13.8,2.595043466978072e-05,0.2,0.0,0.0,0.0
183,32,Oil products tanker,11.842254485686894,15.0,1.3684094602291383,11,11.6,-0.03991234077523625,21.6,-1.0,-25.7,-1.0
229,32,General cargo ship,11.442632612966602,12.8,1.0865011475876765,12,11.9,0.12813002321843178,37.5,1.0,-45.7,-1.0
183,32,Oil products tanker,12.888145370637439,14.2,1.3121764047256141,14,13.3,0.2936544563022787,71.4,1.0,-25.7,1.0
314,50,Oil products tanker,15.442092760180993,21.0,3.1158526905015265,16,16.2,-0.2414932126696833,27.9,-1.0,-27.9,-1.0
50,12,Fishing ship,12.620808736717827,14.4,0.7449075185010524,12,12.3,-0.016646989374262094,71.4,-1.0,-90.4,-4.0
199,32,General cargo ship,12.271805006587615,14.3,1.8552269216637105,13,13.0,1.557022397891963,40.2,1.0,-27.9,-1.0
229,32,General cargo ship,6.018921348314607,15.8,6.622901023434925,0,0.6,0.4895191011235955,37.5,1.0,-19.7,-1.0
200,32,General cargo ship,11.764626234132585,13.4,0.9476840205226708,12,11.9,0.22674188998589564,16.1,1.0,-12.9,1.0
229,32,General cargo ship,11.006887923087056,12.7,1.1519529027712812,12,11.4,0.05913341235348345,35.0,1.0,-25.7,-1.0
90,15,General cargo ship,10.142796184738957,11.4,0.6650360687659963,10,10.0,-1.1,-1.1,-1.0,-1.1,-1.0
229,32,General cargo ship,10.853678807137618,12.1,0.6040151178406816,11,11.0,0.6001711073087262,30.2,1.0,-30.2,-1.0
126,20,Oil products tanker,12.756513647642679,14.4,1.717753027303738,13,13.0,-0.18251506557958172,40.2,-1.0,-42.9,-1.0
275,48,Oil products tanker,12.56829843294966,14.8,1.6616158196187387,13,12.9,-0.08371931770905562,11.4,-1.0,-14.5,1.0
161,25,General cargo ship,12.102936532996528,14.6,0.8140567298807367,12,11.8,-0.06545626776128831,30.2,1.0,-37.5,-3.0
277,48,Oil products tanker,13.118996508470195,14.8,1.4631514388712803,14,13.7,-0.04029484029484031,21.6,-1.0,-19.7,1.0
274,50,Oil products tanker,8.808935667490063,14.3,2.521177255414336,7,7.8,-0.0400494039308345,17.9,1.0,-21.6,1.0
292,45,General cargo ship,10.325959692898273,13.2,2.39487649869869,12,11.5,-0.15194337811900194,16.1,-1.0,-21.6,1.0
243,42,Oil products tanker,12.943849817876155,14.7,1.7369983808133282,14,13.4,0.01849257495096664,19.7,-1.0,-16.1,1.0
178,31,General cargo ship,15.376901079661513,17.6,1.4209795080113046,16,15.8,-0.11229063320688652,27.9,-1.0,-64.5,1.0
219,38,Oil products tanker,12.282960077896789,13.6,0.9912630346811024,13,12.5,-0.27017202207075625,14.5,-1.0,-17.9,1.0
244,42,Oil products tanker,9.428662280701754,10.4,0.4637847107571186,10,9.4,0.2985964912280702,30.2,1.0,-27.9,-1.0
290,45,General cargo ship,12.603482395271135,15.3,1.3742091521555806,12,12.3,0.0044718581341557095,21.6,-1.0,-17.9,-1.0
275,48,Oil products tanker,12.930976524517295,14.7,1.57783040793297,13,13.2,-0.06389776357827476,23.6,1.0,-27.9,1.0
107,18,General cargo ship,10.684887144259076,12.7,2.160394946812105,12,11.3,0.10379456983971214,30.2,1.0,-35.0,1.0
250,44,Oil products tanker,12.699298887364733,14.2,1.033546815853671,13,13.1,-0.010791037951531754,21.6,1.0,-35.0,1.0
200,24,General cargo ship,12.557444933920705,14.1,0.9211485337912932,13,12.7,0.3208516886930984,32.5,1.0,-27.9,2.0
275,48,Oil products tanker,11.938713255684972,13.8,1.4449492780618671,12,12.0,0.04234608985024954,27.9,-1.0,-23.6,1.0
180,32,General cargo ship,11.778647176841499,13.7,0.9253066710014872,12,11.9,0.193493837775867,23.6,1.0,-35.0,1.0
229,32,General cargo ship,12.049645591153956,13.3,0.8674156033768063,12,12.2,0.2510632265381344,17.9,1.0,-14.5,-1.0
190,23,General cargo ship,11.410458661992404,13.1,0.9000950628249011,12,11.6,0.31034180543382994,35.0,1.0,-27.9,-2.0
243,42,Oil products tanker,11.941950177935945,13.9,1.131523561328208,12,11.9,0.11248398576512456,19.7,1.0,-23.6,-1.0
229,32,General cargo ship,12.33123556581986,13.8,1.6176974177951031,13,12.8,0.26273094688221715,21.6,1.0,-14.5,1.0
180,28,General cargo ship,6.204,13.6,5.5968201504189095,0,7.5,-0.418361581920904,30.2,-1.0,-40.2,-2.0
200,32,General cargo ship,10.372577009767092,13.9,3.908637446607246,13,11.8,0.3346856999749562,57.9,1.0,-17.9,1.0
101,18,Oil products tanker,11.659326056003795,13.5,3.1546900679207464,13,13.0,-0.14264356905552916,57.9,-1.0,-54.7,-1.0
189,30,General cargo ship,11.802824536376605,13.6,0.5751568272061219,12,11.7,-0.1855064194008559,37.5,-1.0,-27.9,-1.0
274,48,Oil products tanker,12.027795786061587,12.7,0.4763098419660307,12,12.2,-0.217720151269584,8.7,-1.0,-19.7,-1.0
199,32,General cargo ship,11.203409090909092,13.2,1.051278268799471,11,11.0,0.1971332644628099,14.5,1.0,-17.9,1.0
240,43,General cargo ship,9.541288209606986,11.1,1.2780832995660665,10,9.8,0.31493449781659394,27.9,1.0,-23.6,1.0
315,50,Oil products tanker,11.777795704346076,16.3,4.197207174438381,6,14.2,-0.2112937380256126,12.9,-1.0,-17.9,-1.0
249,44,Oil products tanker,12.72387223311852,14.5,1.579871468857676,14,13.3,-0.2837489492855141,14.5,-1.0,-14.5,-1.0
183,32,Oil products tanker,9.909124171049623,12.0,1.3291480277887524,10,10.1,0.20050308712554307,25.7,1.0,-16.1,-1.0
225,32,General cargo ship,10.110540979800325,11.3,0.5985431763318031,10,10.2,0.28374738797306714,30.2,5.0,-35.0,5.0
199,32,General cargo ship,11.50358422939068,13.4,1.279939132263516,12,11.6,-0.25392886683209265,17.9,-1.0,-23.6,1.0
200,32,General cargo ship,11.808869422392554,12.9,0.9925341004229136,12,12.1,0.03364358061866954,27.9,0.0,-23.6,-1.0
228,32,General cargo ship,14.18123869801085,15.8,0.5761761284777083,14,14.0,-0.5446202531645569,25.7,-1.0,-27.9,-1.0
199,32,General cargo ship,11.043746430611078,12.1,0.5709170819244493,11,11.0,-0.2109937178754997,19.7,-1.0,-17.9,1.0
178,32,Oil products tanker,14.542195540308747,16.0,2.6720231037166315,15,15.3,-0.02802315608919381,19.7,-1.0,-17.9,-2.0
200,32,General cargo ship,12.59613707165109,13.9,1.09447920507817,13,12.9,0.5615576323987539,45.7,1.0,-16.1,-1.0
229,36,General cargo ship,10.914540880503145,12.1,0.964294560950408,11,11.2,0.2838490566037736,16.1,1.0,-17.9,-1.0
274,48,Oil products tanker,14.451297016861222,15.3,0.9263630970919564,15,14.7,-0.6165369649805448,16.1,-1.0,-21.6,-1.0
400,61,General cargo ship,16.405771767810027,18.6,2.4741826942729657,18,17.5,-0.9737796833773088,12.9,-1.0,-17.9,-1.0
180,30,General cargo ship,12.78497284248642,13.3,0.2274302778146637,13,12.7,0.3157513578756789,30.2,1.0,-17.9,2.0
