mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed,ROT_mean,ROT_max,ROT_median,ROT_min,Speed_median,length/width
248505000,9480708,0,FOUR BUTTERFLY,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,30,151,30,6,24,0,11.595778971603991,13.4,1.9540781661959696,0.21367357380404195,45.7,0.0,-42.9,12.0,6.033333333333333
477142400,9760550,0,TIGER TENACITY,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,25,133,27,7,18,0,12.437883884970155,14.8,3.1416798781336635,0.1456321215409658,54.7,0.0,-35.0,13.3,6.4
538004298,9628116,0,BEKS YILMAZ,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,196,33,8,24,0,10.61128695865538,12.3,1.0409729757165809,0.012158017421175305,17.9,0.0,-11.4,10.8,7.15625
250001109,9344538,0,ARKLOW RAVEN,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,75,14,13,1,0,7.2789894736842085,12.9,4.971881698665088,-0.20277894736842103,61.1,0.0,-67.9,8.8,6.357142857142857
219602000,9692131,0,NORD SUPREME,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,157,25,10,22,0,11.892758253461132,13.1,1.0122108042541202,0.15077209797657087,21.6,0.0,-30.2,12.0,5.6875
477143900,9377999,0,SANTIAGO BASIN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,29,158,22,6,23,0,11.560541748115053,14.4,1.6741423676978169,0.36171460485897794,32.5,0.0,-19.7,11.8,6.206896551724138
370235000,9375939,0,ULTRA PANTHER,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,12,20,0,9.163608851900893,52.8,1.9814929927570748,0.00015131454511064878,0.4,0.0,0.0,10.0,7.15625
246619000,9509968,0,FLORAGRACHT,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,19,122,15,15,4,0,10.716239316239317,14.7,2.9800006455466748,-0.07079772079772083,27.9,0.0,-32.5,11.2,7.2105263157894735
477744100,9473432,0,MAPLE FORTUNE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,155,25,20,8,0,11.213621512942948,25.6,1.367935410970434,0.1855240010052776,32.5,0.0,-48.6,11.6,6.428571428571429
353328000,9840491,0,AMARYLLIS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,12.918910699474704,14.2,1.1418170908023892,0.22327896046447326,27.9,0.0,-14.5,13.3,7.15625
241212000,9592290,0,NISSOS PAROS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,18,26,0,10.275466983938133,11.9,1.2896496620568754,-0.006627007733491948,16.1,0.0,-19.7,10.6,5.659090909090909
240447000,9298650,0,AMALTHEA,,Oil products tanker,Tanker,,,248,-1,-1,-1,-1,-1,43,204,44,23,20,0,9.210159428257283,12.8,2.1696276323345844,0.0783837273227048,35.0,0.0,-25.7,10.3,5.767441860465116
257694000,9699505,0,CLIPPER JUPITER,,Oil products tanker,Tanker,,,199,-1,-1,-1,-1,-1,33,160,39,9,24,0,13.1544908616188,15.3,1.5405664332569955,-0.24793733681462146,35.0,-0.2,-37.5,12.8,6.03030303030303
563007100,9703605,0,MP ULTRAMAX 2,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,12,20,0,11.297363515312915,12.9,0.9661621701619784,0.3008521970705726,30.2,0.0,-19.7,11.6,6.21875
248152000,9749556,0,BALLA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,207,43,26,18,0,11.191160738165284,12.4,0.7814679900324318,0.18512971382722654,16.1,0.0,-25.7,11.3,5.681818181818182
538090308,9259317,0,FEDOR,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,32,188,41,16,16,0,13.498886910062337,14.5,0.7296980452649474,0.1498441674087266,42.9,0.0,-35.0,13.6,7.15625
373064000,9727417,0,RED AZALEA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,171,28,12,20,0,9.98164161849711,11.8,1.7082594660788182,0.26376878612716764,37.5,0.0,-17.9,10.5,6.21875
353038000,9797682,0,FJ STAR,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,175,25,22,10,0,11.143958540394717,13.5,1.4663493473219882,0.011955132755927892,25.7,0.0,-27.9,10.5,6.25
256892000,9691046,0,LA PARTENAIS,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,160,20,13,17,0,10.905750560119493,12.1,0.6358592787917838,0.2968882250435648,30.2,0.0,-51.6,11.0,6.0
371458000,9370836,0,NEW AMORGOS,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,209,35,26,16,0,11.845316059225512,13.8,1.7615171309530628,0.01536161731207291,19.7,0.0,-21.6,12.5,5.809523809523809
477172900,9792905,0,GREAT FAITH,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,32,153,26,10,22,0,11.036085706819964,12.6,1.6485532446009783,0.32892605173765344,21.6,0.0,-19.7,11.9,5.59375
538008167,9849033,0,SEA WOLF,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,12,20,0,12.443739279588337,13.8,1.665468552408873,0.24110920526014865,21.6,0.0,-14.5,13.1,5.71875
538005409,9706475,0,STI ROTHERHITHE,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,21,6,0,11.28068,13.1,1.1438402512309336,2.666666666666667e-05,0.2,0.0,0.0,11.4,6.814814814814815
636018636,9787974,0,AMIS NATURE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,161,28,13,19,0,12.035506465517242,13.1,1.1292657976189704,0.16338900862068967,19.7,0.0,-27.9,12.3,5.90625
248262000,9725914,0,ZEPHYR VENTURE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,30,173,16,10,20,0,13.071775867180556,15.3,0.5723847769251231,0.003646605395790118,16.1,0.0,-19.7,13.0,6.3
636018249,9765603,0,AQUALIBRA,,General cargo ship,Cargo,,,196,-1,-1,-1,-1,-1,32,165,31,20,12,0,13.718311808118086,14.6,0.7691943751230729,0.2962177121771217,51.6,0.0,-30.2,13.9,6.125
241653000,9461776,0,STELLA,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,50,230,44,33,17,0,10.328521206622817,14.7,3.2636650002781256,0.048344295758675465,17.9,0.0,-19.7,11.6,5.48
311000592,9779587,0,AMAZON FALCON,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,40,187,41,12,28,0,11.634102074235807,13.6,2.089632943255592,0.04160753275109171,23.6,0.0,-21.6,12.5,5.7
257891000,9701932,0,SPAR PYXIS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,171,29,5,27,0,11.52551532998441,13.7,1.4162011541166115,-0.06575437380911138,27.9,0.0,-32.5,11.5,6.25
355520000,9852808,0,HARRIET P,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,11,21,0,10.767884884757418,13.4,1.0693026331375144,-0.035591493696676434,19.7,0.0,-16.1,10.9,7.15625
215825000,9291573,0,BOMAR JUNO,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,16,85,18,9,7,0,7.037932752179327,13.1,4.377099121785341,-0.2979327521793276,57.9,0.0,-64.5,9.4,6.4375
636017035,9762900,0,RELIABLE,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,32,153,25,7,25,0,11.298825702599284,14.5,1.6102510237726861,0.25114131151867003,27.9,0.0,-19.7,10.8,5.5625
248863000,9175183,0,MARMARA MARINER,,Oil products tanker,Tanker,,,130,-1,-1,-1,-1,-1,17,115,15,7,10,0,6.108160293403808,10.1,3.1002118741982017,-0.20847311364004092,64.5,0.0,-57.9,7.6,7.647058823529412
209532000,9580091,0,MERCURIUS,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,22,8,0,13.284613418530352,15.7,2.0522839867620464,0.046338658146964896,32.5,0.0,-37.5,14.0,6.0
565572000,9388728,0,OCEAN TIARA,,Oil products tanker,Tanker,,,245,-1,-1,-1,-1,-1,42,210,35,21,21,0,9.742898405123695,12.8,1.6525389379901745,0.014743187240989587,19.7,0.0,-14.5,9.0,5.833333333333333
636019296,9821691,0,ELANDRA BAY,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,203,47,25,19,0,11.019223708366118,12.1,0.8163274973578237,0.27996328350380273,16.1,0.0,-14.5,11.3,5.681818181818182
538007492,9661223,0,ELECTRA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,36,193,36,12,24,0,11.080802746237127,12.7,1.0453876205721462,0.33327171903881697,35.0,0.0,-21.6,11.1,6.361111111111111
310762000,9299147,0,STENA PRIMORSK,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,40,144,39,14,26,0,12.947128036437249,15.6,1.6367758591392219,-0.09516067813765178,35.0,0.0,-40.2,13.4,4.575
311000462,9448255,0,AVOCET ARROW,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,174,26,20,12,0,14.135442875481385,15.9,1.0098210902125069,0.05309370988446728,42.9,0.0,-25.7,14.5,6.25
538008072,9827578,0,OINOUSSIAN STAR,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,8,24,0,10.322555087893043,12.0,1.6439674065962209,0.24615003713790545,30.2,0.0,-27.9,10.9,5.71875
310579000,9390020,0,STENA PROGRESS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,40,154,29,14,26,0,12.550400787512304,14.4,1.2907807010680517,0.2770355786809169,23.6,0.0,-19.7,12.7,4.575
305395000,9245263,0,ONEGO PONZA,,General cargo ship,Cargo,,,139,-1,-1,-1,-1,-1,16,119,20,3,13,0,11.873159366262813,13.3,0.5313365329649753,-0.4354147250698975,35.0,0.0,-42.9,11.9,8.6875
248959000,9830288,0,HAFNIA HONG KONG,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,38,185,43,9,29,0,12.573337222870475,13.7,1.2196096212706715,0.2971120186697783,16.1,0.0,-30.2,12.9,6.0
249593000,9383869,0,SARASOTA A,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,199,45,17,25,0,10.92459369668672,13.3,1.6080669982212972,0.20264882823022354,27.9,0.0,-23.6,11.1,5.809523809523809
273355040,9368261,0,PROFESSOR KATSMAN,,General cargo ship,Cargo,,,128,-1,-1,-1,-1,-1,16,112,16,12,4,0,9.02962119643966,10.4,1.5064424250111916,0.037424963775615765,48.6,0.0,-35.0,9.4,8.0
244710425,9772553,0,ARKLOW VALLEY,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,75,12,7,8,0,10.256020642201836,13.5,2.544556581756773,-0.055321100917431205,48.6,0.0,-51.6,10.3,5.8
563075800,9841615,0,MARLIN SWAN,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,232,42,32,16,0,12.7828839537066,15.4,1.6163620237435001,0.02761964341570219,27.9,0.0,-35.0,12.8,5.708333333333333
258749000,9258612,0,THELMA    VICTORY,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,154,28,14,18,0,10.99246835443038,13.2,1.3317968993136573,0.2968101265822785,61.1,0.0,-35.0,11.2,5.6875
249386000,9696474,0,LEONIDAS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,169,31,12,20,0,11.540398450470393,12.9,1.083673702072415,0.16477587161040394,23.6,0.0,-42.9,12.0,6.25
311000820,9823041,0,ALFA FINLANDIA,,Oil products tanker,Tanker,,,237,-1,-1,-1,-1,-1,44,205,32,18,26,0,8.710525403155888,12.6,2.115142868025382,0.06644355817582798,23.6,0.0,-16.1,8.1,5.386363636363637
538008274,9839791,0,CAPTAIN HADDOCK,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,171,28,19,13,0,10.316837090402043,12.9,1.7465766401669418,0.5999070415988846,32.5,0.0,-40.2,10.7,6.21875
538008268,9857212,0,YASA ALBATROSS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,9,23,0,11.767742238946381,12.7,0.7130497914279771,0.06620884289746004,40.2,0.0,-40.2,11.9,5.71875
351862000,9839260,0,MSC MINA,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,61,128,272,34,27,0,14.53235087719298,21.4,4.5872920702232225,-0.20484210526315788,16.1,0.0,-23.6,14.5,6.557377049180328
248048000,9293674,0,OSIRIS,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,33,155,35,14,19,0,11.076379632098103,12.3,0.7056207168923716,0.2443348440415889,45.7,0.0,-32.5,11.1,5.757575757575758
538003693,9482782,0,AMANDA C,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,159,21,5,25,0,12.348155737704918,13.3,0.4950191887810605,0.2550717213114754,30.2,0.0,-23.6,12.3,6.0
305793000,9618848,0,RHOGAS,,Oil products tanker,Tanker,,,113,-1,-1,-1,-1,-1,19,91,22,6,13,0,12.371382670715349,17.3,4.072537079771529,-0.08428430195607653,48.6,0.0,-51.6,13.1,5.947368421052632
256380000,9522128,0,CALIDA,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,26,18,0,13.186633663366337,15.2,1.7606882665200645,0.07289921299822287,14.5,0.0,-21.6,13.6,5.659090909090909
538004477,9580106,0,MV UNION GROOVE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,90,90,15,15,0,10.086461538461537,11.7,1.5801627145789303,0.2875266272189349,27.9,0.0,-23.6,10.5,6.0
538008270,9857236,0,YASA FLAMINGO,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,9,23,0,13.072195261204682,15.7,1.4311714671176206,-0.007179560376819878,32.5,0.0,-23.6,13.2,5.71875
210684000,9263306,0,BLUEBILL,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,180,20,14,10,0,12.272716333005139,14.8,2.511798754235312,0.13416475221529367,40.2,0.0,-27.9,12.6,8.333333333333334
257881000,9701920,0,SPAR ARIES,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,12,20,0,8.912363100252739,10.4,0.7712039190320487,0.11265796124684074,23.6,0.0,-27.9,9.1,6.21875
311051200,9452622,0,RYSY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,196,33,12,20,0,9.46101802757158,11.8,1.4694596452496824,0.37172852598091205,25.7,0.0,-17.9,9.9,7.15625
563016100,9766205,0,BW TAGUS,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,186,42,15,17,0,10.035695006747641,11.8,1.4037139555258191,0.4584795321637426,17.9,0.0,-17.9,10.5,7.125
255804340,9572757,0,HARBOUR PIONEER,,Oil products tanker,Tanker,,,162,-1,-1,-1,-1,-1,23,134,28,21,2,0,12.274856808883696,15.4,3.101725965170101,-0.05468147282291061,37.5,0.0,-27.9,13.1,7.043478260869565
538007843,9827566,0,CHIOS STAR,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,9,23,0,10.280774783445619,11.5,0.9465643626858832,0.3790182868142445,42.9,0.0,-27.9,10.5,5.71875
538004343,9503782,0,IOLCOS GENESIS,,General cargo ship,Cargo,,,234,-1,-1,-1,-1,-1,32,199,35,9,23,0,9.246103346039817,10.8,0.8774002756510788,0.19349851757729772,14.5,0.0,-12.9,9.5,7.3125
538006764,9753703,0,NAVIG8 TANZANITE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,11,21,0,10.303937702027623,12.2,0.8960372676766853,0.2245959447546282,32.5,0.0,-35.0,10.1,5.71875
538007646,9482627,0,SEA JAGUAR,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,17,27,0,11.343338911056767,14.7,1.510919650783416,-0.012678594413695484,19.7,0.0,-27.9,11.4,5.681818181818182
538008519,9852779,0,EVGENIA K,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,11,21,0,10.800902504131178,13.9,1.1223037352108505,-0.04754035845938729,35.0,0.0,-42.9,10.7,6.21875
356362000,9790828,0,MAJESTIC ISLAND,,General cargo ship,Cargo,,,228,-1,-1,-1,-1,-1,32,197,31,6,26,0,10.709607763849574,12.7,1.1441585920084099,0.07627982207844722,23.6,0.0,-27.9,11.0,7.125
563494000,9387750,0,PROGRESS,,Oil products tanker,Tanker,,,225,-1,-1,-1,-1,-1,37,188,37,20,17,0,13.843059552800536,15.7,1.5907765954021489,0.2740535753818907,23.6,0.0,-23.6,14.3,6.081081081081081
538006997,9729910,0,SOHO MANDATE,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,171,29,19,13,0,12.049929834409205,13.7,0.6429961020213538,0.230367667695762,19.7,0.0,-23.6,11.9,6.25
636018113,9592288,0,INDIGO SUN,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,207,42,17,27,0,11.39747788194903,12.9,0.9161246892870779,0.0025485276640697155,14.5,0.0,-16.1,11.5,5.659090909090909
273388730,8603365,0,INZHENER PLAVINSKIY,,General cargo ship,Cargo,,,156,-1,-1,-1,-1,-1,20,123,33,14,6,0,10.599201761629507,11.3,0.41203925179395495,-9.416928158546657,501.6,-0.7,-501.6,10.7,7.8
371047000,9839442,0,MSC SAMAR,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,62,128,272,27,35,0,17.25151189195649,19.6,1.6505324945263269,0.11906298553842475,19.7,0.0,-23.6,17.4,6.451612903225806
548928000,9703423,0,WESTERN PARIS,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,150,30,11,21,0,10.41435532233883,13.2,0.8823310779598175,-0.049162918540729635,32.5,0.0,-42.9,10.2,5.625
249747000,9407457,0,MATILDA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,210,40,14,30,0,12.324082095022323,16.4,1.9681486237380248,-0.038615312854001466,25.7,0.0,-25.7,12.4,5.681818181818182
236107000,9204049,0,FRANK,,Oil products tanker,Tanker,,,137,-1,-1,-1,-1,-1,22,106,31,14,8,0,11.488665297741274,13.2,2.256945028287954,0.022724161533196438,57.9,0.0,-64.5,12.1,6.2272727272727275
538007679,9258868,0,STAR SWIFT,,Oil products tanker,Tanker,,,251,-1,-1,-1,-1,-1,44,211,40,24,20,0,12.725116002379535,14.8,1.5446183312183792,-0.018120166567519358,23.6,0.0,-14.5,13.6,5.704545454545454
219119000,9236987,0,MAERSK ROSYTH,,Oil products tanker,Tanker,,,171,-1,-1,-1,-1,-1,27,135,36,20,7,0,12.502590592470849,17.1,2.871733316760916,-0.06180637082257182,30.2,0.0,-30.2,11.9,6.333333333333333
354409000,9165451,0,GUARDIANS,,Oil products tanker,Tanker,,,106,-1,-1,-1,-1,-1,16,94,12,9,7,0,4.471026339691191,10.3,4.521427646930111,0.06871934604904639,61.1,0.0,-45.7,1.05,6.625
636014128,9382968,0,SALAMINA,,Oil products tanker,Tanker,,,236,-1,-1,-1,-1,-1,32,188,48,22,10,0,12.463004605797884,14.4,1.928488725779261,-0.027323218639934952,23.6,0.0,-17.9,13.0,7.375
255806242,9594298,0,VECTIS FALCON,,General cargo ship,Cargo,,,110,-1,-1,-1,-1,-1,18,98,12,6,12,0,9.143582007679653,13.8,2.764195178461702,0.03134942402633021,45.7,0.0,-32.5,9.8,6.111111111111111
241458000,9749489,0,APACHE,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,224,50,27,21,0,12.74714091878271,14.4,1.3491237177685689,-0.004710215157976343,16.1,0.0,-25.7,13.2,5.708333333333333
238266000,9519626,0,PERISTIL,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,165,25,20,12,0,10.72817802256374,12.0,0.8590885988156461,0.15310473483166032,16.1,0.0,-16.1,11.0,5.9375
271043758,9663817,0,FUAT BEY,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,30,147,32,20,10,0,12.954594432804544,15.0,0.6608155855914823,0.4037713259503143,37.5,0.0,-14.5,12.9,5.966666666666667
477631200,9619866,0,TIGER WEST,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,193,32,20,12,0,12.788351403947733,15.0,1.2696883210672028,0.34589936057825965,27.9,0.0,-19.7,13.1,7.03125
241154000,9607423,0,EPHESOS,,Oil products tanker,Tanker,,,273,-1,-1,-1,-1,-1,50,229,44,35,15,0,11.940536300099842,13.6,1.1882712351640718,0.061146769362430464,27.9,0.0,-21.6,12.0,5.46
636018576,9828857,0,YANGZE   11,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,21,11,0,11.8483780411728,16.0,1.5502570433350769,0.4446662507797879,35.0,0.0,-19.7,12.2,7.15625
309599000,9337975,0,DUHAIL,,Oil products tanker,Tanker,,,315,-1,-1,-1,-1,-1,50,252,63,30,20,0,15.403688760806912,19.3,2.386770903747194,-0.2152507204610951,21.6,0.0,-21.6,15.4,6.3
538004385,9606833,0,FEDERAL SKYE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,160,30,18,10,0,12.501238986784143,14.7,1.6913915586657706,0.2188601321585903,19.7,0.0,-17.9,13.1,6.785714285714286
563422000,9711834,0,BAKKEN LADY,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,28,144,36,6,22,0,12.633038348082595,14.0,1.2879837902819808,-0.2441297935103245,23.6,0.0,-25.7,13.1,6.428571428571429
235089912,9594315,0,VECTIS OSPREY,,General cargo ship,Cargo,,,110,-1,-1,-1,-1,-1,18,94,16,5,13,0,9.200952192025392,11.0,2.200212605244911,0.012785161674271009,37.5,0.0,-48.6,9.7,6.111111111111111
249547000,9389083,0,AGRARI,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,202,42,25,17,0,12.543608124253286,15.6,1.760307808560562,0.2491835921943449,21.6,0.0,-12.9,12.7,5.809523809523809
304010658,8905892,0,PAPER STAR,,General cargo ship,Cargo,,,85,-1,-1,-1,-1,-1,13,70,15,4,9,0,8.34023653749371,9.1,1.0108492985944315,-1.5953447408152994,511.1,0.0,-511.1,8.5,6.538461538461538
244040000,9433274,0,HUMBERGRACHT,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,21,118,20,9,12,0,12.166366047745356,16.4,3.3272370423132283,-0.2181786030061892,45.7,0.0,-42.9,13.5,6.571428571428571
477293500,9611709,0,COFCO 1,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,25,7,0,9.485182066933275,11.3,1.5043107753884888,0.25969269627446856,27.9,0.0,-42.9,9.8,7.15625
241574000,9787170,0,MINERVA KARTERIA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,214,36,28,16,0,12.098301808642828,14.2,1.4217347222955559,0.020419715587463742,32.5,0.0,-27.9,12.1,5.681818181818182
538008269,9857224,0,YASA PELICAN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,9,23,0,12.795324714371615,14.6,1.0431571815984957,-0.01378532772098616,19.7,0.0,-23.6,13.0,5.71875
249279000,9693082,0,YPAPANTI,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,194,56,16,28,0,10.420839542970693,12.3,1.245440036715778,0.15300546448087432,17.9,0.0,-30.2,10.9,5.681818181818182
351399000,9724178,0,AMIS FORTUNE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,160,29,13,19,0,11.114696485623005,13.8,1.214666775826901,-0.15281789137380195,27.9,0.0,-35.0,11.2,5.90625
374942000,9301146,0,EVROPI,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,9,23,0,8.410810284378654,10.1,1.1179120093766546,0.2149785742111414,27.9,0.0,-25.7,8.0,5.9375
246663000,9551947,0,HAPPY DIAMOND,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,26,145,12,19,7,0,13.688342464008153,17.5,1.7754411534817358,-0.037367817556376665,57.9,0.0,-57.9,13.8,6.038461538461538
255806285,9570620,0,KATHRIN,,General cargo ship,Cargo,,,130,-1,-1,-1,-1,-1,17,114,16,7,10,0,9.193496034167175,13.3,2.4831441361519224,0.1228798047589994,61.1,0.0,-64.5,9.2,7.647058823529412
311000229,9407990,0,HAVILA PHOENIX,,General cargo ship,Cargo,,,128,-1,-1,-1,-1,-1,23,51,77,11,12,0,11.491448152562576,13.1,0.9144354104116746,-0.4709773539928486,16.1,0.0,-40.2,11.7,5.565217391304348
356178000,9783930,0,SOUTHERN LEADER,,Oil products tanker,Tanker,,,243,-1,-1,-1,-1,-1,42,205,38,15,27,0,10.973435114503818,12.2,0.7891325085487283,0.5741221374045802,19.7,0.0,-19.7,11.2,5.785714285714286
538004034,9594767,0,COLORADO,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,228,46,22,26,0,13.005096826250673,14.6,0.9808548506795284,0.004854760623991382,25.7,0.0,-21.6,12.9,5.708333333333333
563294000,9186209,0,IKEBANA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,31,180,19,23,8,0,13.131712564543893,15.0,1.1721006251517767,0.017269076305220864,25.7,0.0,-21.6,13.4,6.419354838709677
311000766,9792046,0,LANCING,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,42,197,31,16,26,0,10.757505573445627,12.7,1.1942837427305648,0.033069110725786506,25.7,0.0,-32.5,11.0,5.428571428571429
236609000,9474383,0,ISTRIAN EXPRESS,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,140,18,5,19,0,13.381369089625974,14.6,0.7990853154140429,-0.2497529992942837,27.9,0.0,-27.9,13.4,6.583333333333333
636018629,9839806,0,DIVINEGATE,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,171,28,19,13,0,11.613276290367098,13.7,1.1382622367017183,0.2514214739166436,16.1,0.0,-12.9,11.9,6.21875
563088500,9731200,0,LOWLANDS BLUE,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,39,210,30,24,15,0,10.716849548890515,12.7,1.7771562441550912,0.6048037064130699,27.9,0.0,-16.1,11.5,6.153846153846154
220617000,9448310,0,NORD BUTTERFLY,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,27,147,36,9,18,0,12.999597768262618,51.2,2.2090284023438915,2.595043466978072e-05,0.2,0.0,0.0,13.8,6.777777777777778
564225000,9708083,0,BW MYNA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,156,27,12,20,0,11.842254485686894,15.0,1.3684094602291383,-0.03991234077523625,21.6,0.0,-25.7,11.6,5.71875
353698000,9837004,0,AM SHRADDHA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,22,10,0,11.442632612966602,12.8,1.0865011475876765,0.12813002321843178,37.5,0.0,-45.7,11.9,7.15625
538008153,9828895,0,IONIAN STAR,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,8,24,0,12.888145370637439,14.2,1.312176404725614,0.2936544563022787,71.4,0.0,-25.7,13.3,5.71875
309904000,9337951,0,AL RUWAIS,,Oil products tanker,Tanker,,,314,-1,-1,-1,-1,-1,50,252,62,29,21,0,15.442092760180993,21.0,3.1158526905015265,-0.2414932126696833,27.9,0.0,-27.9,16.2,6.28
