mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed
308511000,9059602,0,ALBEMARLE ISLAND,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,26,163,17,8,18,0,16.479012837098217,19.2,1.2546427795496438
219013192,0,0,DUDDI KROG,,Fishing ship,Fishing,,,13,-1,-1,-1,-1,-1,5,4,9,1,4,0,1.2068649539716576,12.5,2.139101162923981
311053400,9593402,0,PANTHER MAX,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,191,38,13,19,0,10.6447695035461,12.9,1.1183678044266199
538007999,9256468,0,VOYAGER C,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,201,43,27,15,0,11.469638178857185,14.0,1.62892137623554
218794000,9358034,0,MAPLE LEA,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,20,124,14,12,8,0,12.52997940570756,13.7,1.1824266379514872
477712400,9695121,0,CSCL GLOBE,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,158,242,41,18,0,16.27734923710341,20.7,4.104101139231525
211517200,0,0,METEOR,,Fishing ship,Fishing,,,19,-1,-1,-1,-1,-1,6,15,4,5,1,0,3.4035023012420402,9.1,2.7691708973269535
518943000,9164811,0,PUFFIN S,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,23,130,28,11,12,0,12.408232278418614,14.7,0.8267075279046077
256072000,9194000,0,NATIG ALIYEV,,Oil products tanker,Tanker,,,157,-1,-1,-1,-1,-1,24,124,33,9,15,0,10.952706616907491,16.8,3.7718249955956002
636015105,9507726,0,GAS MYTH,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,18,78,22,7,11,0,11.38602201443958,14.0,2.913699908892421
304944000,9330953,0,ALREK,,General cargo ship,Cargo,,,99,-1,-1,-1,-1,-1,16,87,12,9,7,0,12.04696961981956,25.7,3.0918922157411757
215037000,9217917,0,ARCADIA,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,94,95,16,16,0,11.359886238220563,14.6,1.477988617055155
248655000,9745550,0,CMA CGM LOUGA,,General cargo ship,Cargo,,,195,-1,-1,-1,-1,-1,32,181,14,13,19,0,15.611205151397682,19.4,1.7438034768288135
311000367,9234410,0,FRI MOON,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,12,81,9,7,5,0,8.597589463220677,9.3,0.41392809731554037
244150000,9243863,0,LADY NOLA,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,12,71,9,10,2,0,10.044374827744605,13.9,2.155909703196494
219011336,0,0,SG492 NYSTROEM,,Fishing ship,Fishing,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.1399873845567933,9.6,0.8503411468423754
258673000,9128336,0,STARMI,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,81,9,7,7,0,10.399239405785769,14.2,2.397784221979502
477462800,9636943,0,STAMFORD PIONEER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,151,29,17,11,0,11.439601426090137,13.4,1.0639423690315108
218728000,8714841,0,WALTER HAMMANN,,General cargo ship,Cargo,,,60,-1,-1,-1,-1,-1,12,49,11,4,8,0,7.169179283532063,21.7,3.001663573501147
212882000,9195133,0,EMS HIGHWAY,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,20,76,24,10,10,0,12.586630102409009,17.5,4.056637827134234
209332000,9167978,0,RIX PACIFIC,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,12,81,9,6,6,0,7.088620590837165,11.8,2.668960194516803
273350660,9640554,0,VF TANKER-7,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,17,125,16,7,10,0,9.241482256185972,11.7,1.61245659983278
304833000,9213600,0,RMS GOOLE,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,13,67,13,8,5,0,8.986625955698171,12.3,1.8115726353968395
636011642,9256078,0,LITEYNY PROSPECT,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,210,40,22,22,0,11.78789342826468,14.5,1.6238779802330323
255805552,9333369,0,VIONA,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,28,160,18,15,13,0,15.5948645254349,22.8,2.5665325381627166
257799000,9299305,0,SPAR DRACO,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,15,17,0,12.575104577506874,13.8,0.371618032619065
304509000,9750579,0,VESTVIND,,General cargo ship,Cargo,,,130,-1,-1,-1,-1,-1,25,14,116,20,5,0,5.534716939650433,51.2,3.7959991348861215
636015670,8813051,0,RIVER TRADER,,General cargo ship,Cargo,,,59,-1,-1,-1,-1,-1,9,51,8,5,4,0,7.182186510920315,10.3,2.140353211508545
538004445,9418468,0,TYANA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,22,10,0,11.045621877465159,12.1,0.7838163526975102
566531000,9569229,0,MANDARIN CROWN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,161,29,13,19,0,12.405357142857142,13.8,0.9003321274738318
642122021,9331141,0,SAMRAA_ALKHALEEJ,,Oil products tanker,Tanker,,,248,-1,-1,-1,-1,-1,44,207,41,18,26,0,10.73738897930714,16.3,2.1755472325773613
311000791,9128051,0,CROWN JADE,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,23,118,34,9,14,0,16.546321822842035,20.4,1.7271053806081489
215359000,8806137,0,NAJLAND,,General cargo ship,Cargo,,,105,-1,-1,-1,-1,-1,16,89,16,8,8,0,10.000326355694742,15.3,2.8009394576717956
304667000,9448695,0,ELBSAILOR,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,135,23,16,8,0,13.279937453259908,18.6,4.0341554114806835
244482000,9279032,0,MARIETJE HESTER,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,12,75,8,6,6,0,8.944643893042043,13.3,2.1911536642274134
210607000,9174713,0,AMBER 1,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,15,82,18,5,10,0,10.451604032997249,13.2,2.2924878762903007
219678000,9775737,0,VISTULA MAERSK,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,36,161,39,18,18,0,14.775097214544928,19.5,2.2372031471862766
220317000,0,0,SG 92 GI-BRI,,Fishing ship,Fishing,,,17,-1,-1,-1,-1,-1,6,14,3,3,3,0,1.1999042756860245,11.2,2.9880261112244524
308654000,9316311,0,SEINE HIGHWAY,,General cargo ship,Cargo,,,148,-1,-1,-1,-1,-1,25,25,123,19,6,0,15.586992572685672,21.0,4.247475550812588
664445000,9365635,0,SEYCHELLES PATRIOT,,Oil products tanker,Tanker,,,189,-1,-1,-1,-1,-1,32,157,32,16,16,0,12.359758460467654,15.4,1.5872171712373238
357773000,8201624,0,MSC IRIS,,General cargo ship,Cargo,,,203,-1,-1,-1,-1,-1,27,150,53,7,20,0,14.3573715466047,16.4,1.234577372698317
538005792,9343819,0,LILA,,General cargo ship,Cargo,,,115,-1,-1,-1,-1,-1,20,93,22,5,15,0,12.203157031570314,14.5,0.7435342914097822
357092000,9700562,0,LAVIEEN ROSE,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,153,26,19,9,0,11.740664961636828,13.2,0.6438785183015783
304030000,9582855,0,NIKLAS,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,12,75,12,6,6,0,8.620979139100813,11.7,2.458301256030277
304099000,9019200,0,CELINA,,General cargo ship,Cargo,,,105,-1,-1,-1,-1,-1,16,88,17,13,3,0,8.92451058618322,13.0,2.090829095151466
235113757,9724532,0,BRITISH CUMULUS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,23,9,0,11.612140079936921,14.4,1.7346352404559982
244780424,9534547,0,FRISIAN SEA,,General cargo ship,Cargo,,,118,-1,-1,-1,-1,-1,13,106,12,7,6,0,8.775885922149172,12.1,2.8913852931523185
275476000,9010929,0,ZIRCON,,Oil products tanker,Tanker,,,124,-1,-1,-1,-1,-1,17,110,14,14,3,0,10.066944900768101,16.8,4.89397944730338
205477000,9085455,0,FAST SAM,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,12,76,14,10,2,0,9.507146287580445,12.9,2.053659434885177
314018000,8912039,0,SKOG,,General cargo ship,Cargo,,,101,-1,-1,-1,-1,-1,17,80,21,9,8,0,10.904145077720207,12.9,1.22112620841937
244956000,9467225,0,DOUWE-S,,General cargo ship,Cargo,,,95,-1,-1,-1,-1,-1,14,81,14,4,10,0,9.725312444206391,13.1,2.1887653812709913
564520000,9340128,0,NORDIC HANNE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,150,33,10,18,0,11.70976183882581,14.5,1.6885025586142794
209432000,9017393,0,WILSON SKY,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,80,10,8,7,0,10.977378495027208,12.5,1.0586584943023467
636012856,9312896,0,NS CREATION,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,203,41,17,25,0,12.420365979897818,15.0,1.6417354103444886
277344000,9080675,0,LYRIKA,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,77,12,6,6,0,8.270081463990554,12.9,1.8261628350778534
249749000,9403827,0,PURPLE GEM,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,18,94,25,9,9,0,10.372808050314466,90.4,5.1080776621421
210035000,9514755,0,NORDIC HAMBURG,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,22,142,10,11,11,0,12.817344907749366,51.2,4.192317925312011
209210000,9174086,0,MOZART,,Oil products tanker,Tanker,,,94,-1,-1,-1,-1,-1,13,85,9,6,7,0,10.178600337268126,13.5,2.779745453417214
220439000,8506024,0,ALBA ROUSING,,General cargo ship,Cargo,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,6.772948417771522,10.5,2.4873240370486602
231843000,9263564,0,EKEN,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,73,16,4,10,0,10.42171679079853,13.2,1.592187134874321
371420000,9729881,0,DIONE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,10,22,0,11.009725212105863,13.2,1.50182231013851
245250000,9225586,0,DIEZEBORG,,General cargo ship,Cargo,,,133,-1,-1,-1,-1,-1,16,122,11,7,9,0,10.355108373471657,13.4,2.775183605394082
211516210,0,0,TUEMMLER,,Fishing ship,Fishing,,,15,-1,-1,-1,-1,-1,5,5,10,3,2,0,2.8965270684371807,7.2,2.81950701865668
211315230,0,0,NEPTUN SH11,,Fishing ship,Fishing,,,12,-1,-1,-1,-1,-1,5,4,8,2,3,0,3.376521204671174,7.6,1.1673086732979958
211517110,0,0,FLUEGGE-SAND,,Fishing ship,Fishing,,,11,-1,-1,-1,-1,-1,4,4,7,1,3,0,3.524459234608985,7.8,1.2638050005911303
250004846,9504140,0,ARKLOW DAY,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,16,119,13,8,8,0,10.56939740745066,12.7,2.1696851153185195
248660000,9745548,0,CMA CGM NEVA,,General cargo ship,Cargo,,,195,-1,-1,-1,-1,-1,33,177,18,32,1,0,15.793035579482698,20.1,1.6641606338211874
249576000,9283306,0,VENICE A,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,202,42,27,15,0,9.604911810672025,11.9,1.3269707078634927
219053000,9775749,0,VOLGA MAERSK,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,36,161,39,18,18,0,15.28775515780844,20.8,2.825929189226332
249647000,9150236,0,WILSON GHENT,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,75,13,7,6,0,10.442866725143181,12.6,1.3339452863880652
255805625,9700316,0,VANESSA OLDENDORFF,,General cargo ship,Cargo,,,183,-1,-1,-1,-1,-1,31,157,26,20,11,0,12.340261865793781,14.0,0.7425191770328939
257615000,9182978,0,STAR ISFJORD,,General cargo ship,Cargo,,,198,-1,-1,-1,-1,-1,31,176,22,18,13,0,12.370150840587414,15.3,3.378583752513407
373871000,9711925,0,BRENDA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,20,12,0,10.692701711491443,12.4,1.5031537247425377
373437000,9529463,0,NORDIC ORION,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,19,13,0,10.35954694795089,12.8,1.1571347296203403
257115000,9006306,0,SULA,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,13,80,7,9,4,0,9.19863829371858,12.5,2.3288465957370525
212748000,9313199,0,BALTIC TERN,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,157,13,14,13,0,13.236728470835054,18.9,4.355263594449701
248897000,9444455,0,SONGA PEARL,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,120,24,14,9,0,10.86443296251384,15.0,3.7526930572217796
229015000,9525584,0,KEY EAST,,Oil products tanker,Tanker,,,109,-1,-1,-1,-1,-1,16,90,19,8,8,0,10.238158319219291,14.2,2.8765966443835724
357400000,9675561,0,GLOBE EXPLORER,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,27,142,27,8,19,0,11.770328102710414,12.9,0.5470275955224695
209075000,9277278,0,NINA,,General cargo ship,Cargo,,,104,-1,-1,-1,-1,-1,14,95,9,7,7,0,9.21954596788713,12.3,2.071725904301492
249077000,9014705,0,WILSON BILBAO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,71,17,7,6,0,9.404611423220974,12.0,1.769465513470694
414073000,9620516,0,HE HUA HAI,,General cargo ship,Cargo,,,254,-1,-1,-1,-1,-1,43,218,36,15,28,0,10.042497670083877,11.9,1.689141225477083
211718360,9142497,0,JUTLAND,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,82,6,6,6,0,7.466759240936479,11.9,2.2919026712909973
219076000,9300829,0,TERNHOLM,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,22,104,37,20,2,0,11.841738237490665,15.4,1.3712390008893816
219015338,75,0,STRANDER_   ND17,,Fishing ship,Fishing,,,15,-1,-1,-1,-1,-1,5,11,4,2,3,0,3.0676243360695317,10.5,3.908463239726471
636017416,9761176,0,NAVIGATOR YAUZA,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,26,126,34,20,6,0,14.390730721432066,17.2,1.748803240461222
305980000,9226712,0,PHANTOM,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,13,71,12,6,7,0,9.467279929723366,12.3,1.989814645208221
356961000,9477220,0,NBA RUBENS,,General cargo ship,Cargo,,,255,-1,-1,-1,-1,-1,43,221,34,17,26,0,9.919459833795013,10.7,0.41745828976346533
246846000,9568328,0,EEBORG,,General cargo ship,Cargo,,,145,-1,-1,-1,-1,-1,16,136,9,12,4,0,9.75103420121564,13.8,3.4709946592612457
255806081,9242651,0,MSC AMY,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,27,160,19,15,12,0,14.603817441732549,19.9,2.5595544427687726
255805950,9427380,0,HELEN BOLTEN,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,27,131,26,9,18,0,12.377696537555138,14.7,0.9639475792081122
247322500,9607643,0,ZEFIREA,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,155,25,24,8,0,11.680754716981133,14.6,2.7324268944885257
219594000,9424120,0,HEDVIG BULKER,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,29,155,20,16,13,0,10.905163175840233,14.0,2.825964233839323
304234000,9235505,0,LISA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,77,13,9,5,0,9.076709320091673,12.8,2.418784703122796
258725000,8505953,0,FALKLAND,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,72,16,6,6,0,7.17139273381932,12.9,4.112991366456648
211780780,0,0,ANNA LENA,,Fishing ship,Fishing,,,14,-1,-1,-1,-1,-1,4,4,10,2,2,0,3.789406779661017,8.4,2.2589845903170063
241580000,9765366,0,ITHAKI WARRIOR,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,226,48,31,17,0,10.535113421550093,13.0,1.7759203821866971
219008000,9747986,0,TERN OCEAN,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,22,120,27,4,18,0,13.74911826834073,15.9,1.3885308044480176
229565000,9282613,0,PELAGIANI,,General cargo ship,Cargo,,,176,-1,-1,-1,-1,-1,29,150,26,10,19,0,10.48719438392641,12.6,0.6986553295221205
212198000,9345374,0,MARJATTA,,General cargo ship,Cargo,,,81,-1,-1,-1,-1,-1,12,5,76,6,6,0,8.38137951021591,14.1,3.604747804164766
636015205,9491501,0,AKERDIJK,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,26,156,13,13,13,0,15.297561410283066,18.9,2.743324539245205
209151000,9194270,0,RIX ATLANTIC,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,70,18,6,6,0,7.404823134386631,13.9,3.2335141507986247
538008052,9389813,0,GOLDEN OPPORTUNITY,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,200,25,17,15,0,11.589905277401893,14.0,1.709345038103791
231356000,9306017,0,HELGAFELL,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,22,126,12,12,10,0,12.886225388186329,17.8,4.664596948437423
246684000,9624835,0,LADY ALEXANDRA,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,77,11,6,7,0,8.806848166011724,12.2,2.3515864143020444
209148000,9518983,0,KALVOE,,General cargo ship,Cargo,,,106,-1,-1,-1,-1,-1,16,90,16,8,8,0,8.545159712805923,11.0,1.8478081613840123
563036400,9534456,0,OSLO FOREST 2,,General cargo ship,Cargo,,,116,-1,-1,-1,-1,-1,18,104,12,14,4,0,10.96236138979829,15.1,2.869030686700725
230368000,9132014,0,FINNMASTER,,General cargo ship,Cargo,,,154,-1,-1,-1,-1,-1,22,12,142,11,11,0,16.711087681752375,21.8,2.3550452481263675
636016360,9705720,0,CHEM HOUSTON,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,24,118,27,7,17,0,13.08355419639823,16.0,4.0242592324289355
248676000,9430985,0,WILSON NEWPORT,,General cargo ship,Cargo,,,123,-1,-1,-1,-1,-1,17,106,17,4,13,0,11.171942760732364,14.8,2.177511756349876
230663000,9769104,0,EEVA VG,,General cargo ship,Cargo,,,103,-1,-1,-1,-1,-1,14,90,13,6,8,0,9.256877360922735,51.2,2.7769279590146962
258933000,9734848,0,YARA NAUMA,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,26,126,34,25,1,0,12.849702230106438,51.2,3.2886801790509512
354405000,9282390,0,YUANPING SEA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,162,28,20,12,0,11.2517745302714,13.0,0.9360368328989526
247287500,9544281,0,FOUR SKY,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,207,42,17,27,0,12.1522874058127,14.0,0.9429957927556928
255805907,9736365,0,AUTO ECO,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,32,27,154,11,21,0,17.032972109595775,19.7,1.144176562951913
231103000,9359648,0,SILVER LAKE,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,16,14,68,12,4,0,12.960169491525424,14.7,1.0553194380500317
246843000,9526100,0,MARFAAM,,General cargo ship,Cargo,,,118,-1,-1,-1,-1,-1,16,100,18,8,8,0,10.663379949717157,13.1,2.0449778736210185
253377000,9552070,0,FAROMAR,,General cargo ship,Cargo,,,99,-1,-1,-1,-1,-1,14,94,5,7,7,0,9.237252650956789,12.6,2.0482550781846247
477711300,9446104,0,MAERSK NIENBURG,,General cargo ship,Cargo,,,210,-1,-1,-1,-1,-1,30,167,43,20,10,0,14.255330037903267,19.9,2.5133384643712287
210731000,9318773,0,ELKE,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,23,113,27,13,10,0,12.789559282431249,51.2,4.659979180466176
636015525,9168465,0,IRON KOVDOR,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,193,32,23,9,0,11.298571943093823,15.2,1.2710886476194032
271002685,9458145,0,VARKAN MARMARA,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,16,80,20,8,8,0,10.667302582865108,14.1,1.6289796405931365
209066000,9778002,0,AMULETH,,Oil products tanker,Tanker,,,102,-1,-1,-1,-1,-1,16,80,22,8,8,0,10.197096667766413,12.3,2.3466398024664312
211390480,8860858,0,WESTBANK,,Fishing ship,Fishing,,,22,-1,-1,-1,-1,-1,6,14,8,1,5,0,8.398611437985407,10.3,0.7680298113348224
304925000,9375886,0,MALENA,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,13,71,16,5,8,0,9.217223533684402,11.7,1.4231295164528412
565036000,9726451,0,MAERSK TANGIER,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,24,8,0,12.183780880773362,14.0,0.9504538525897521
305982000,9325142,0,SIEGFRIED LEHMANN,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,75,15,8,7,0,9.551375373948355,12.9,1.940949717526793
308924000,8401535,0,DANICA HAV,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,66,16,8,3,0,8.123769639556375,10.8,1.619829516206286
219022241,0,0,TEAM MARIE,,Fishing ship,Fishing,,,6,-1,-1,-1,-1,-1,2,4,2,1,1,0,9.615479115479115,30.6,9.118179308001517
563016500,9791937,0,ULTRA CALBUCO,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,151,29,9,21,0,12.937597420048375,14.8,1.4585008974548808
538005740,9421295,0,VESTHOLMEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,116,28,8,15,0,9.870628282435325,12.5,3.159948309883833
311367000,8412687,0,SAMSKIP FROST,,General cargo ship,Cargo,,,86,-1,-1,-1,-1,-1,16,60,26,6,10,0,10.508996196461053,13.9,3.507175448139783
249928000,9312377,0,KRISLIN,,General cargo ship,Cargo,,,101,-1,-1,-1,-1,-1,16,90,11,8,8,0,9.50575289724689,13.6,2.1873822578157034
246659000,9551935,0,HAPPY DELTA,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,26,148,9,11,15,0,13.202259036144579,14.3,0.5665298121806649
248940000,9444467,0,SONGA SAPPHIRE,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,122,22,12,11,0,8.868281938325993,15.3,5.4930694318069415
230191000,8805602,0,LINK STAR,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,17,92,15,8,9,0,10.39305569570663,16.2,5.272498921434215
266455000,9739800,0,FURE VINGA,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,120,30,15,8,0,11.087771639042359,13.5,2.8909565518978937
211284350,9173317,0,CELLUS,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,86,14,7,10,0,11.50229963619531,17.2,3.506560935219109
219024715,0,0,FRU LUNDSGAARD,,Fishing ship,Fishing,,,10,-1,-1,-1,-1,-1,4,2,8,2,2,0,0.05765622363462514,9.1,0.5847113548106899
636092260,9611292,0,NINA MARIE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,148,32,9,21,0,12.10485351989506,15.4,0.8663845638661077
211233870,9123300,0,FORESTER,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,85,15,10,7,0,10.478797342473868,36.9,3.445784227293268
314465000,8915756,0,FLUVIUS KENN,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,78,10,6,7,0,10.313305428977918,13.3,1.8811070503096687
538005698,9711767,0,INTERLINK NOBILITY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,150,30,24,8,0,11.49634207449474,13.5,1.4985880986414177
636017074,9727493,0,TCZEW,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,153,27,11,19,0,11.421860754247826,14.0,0.8328581898938988
229196000,9595967,0,N DISCOVERY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,160,30,16,12,0,11.33534473248759,14.5,1.307155827346224
311000801,9128063,0,CROWN OPAL,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,23,119,33,15,8,0,16.04583130396281,19.2,1.722304632038037
256919000,9698202,0,V DUE,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,30,141,40,20,10,0,11.603267222381909,12.9,0.8921444242914084
209185000,9516131,0,SEA DISCOVERY,,General cargo ship,Cargo,,,110,-1,-1,-1,-1,-1,18,99,11,15,3,0,10.7834132617175,13.3,0.9836409390519683
374519000,9719355,0,TS DELTA,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,30,154,28,11,19,0,11.426761303890641,12.4,0.7752779690767497
538007104,9782962,0,IBERIAN BULKER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,153,27,8,22,0,11.771753073222875,13.2,1.0911130768847745
205366000,9045807,0,TEMSE,,Oil products tanker,Tanker,,,142,-1,-1,-1,-1,-1,21,108,34,15,6,0,10.226604221578407,17.1,5.910896965048519
248275000,9333450,0,KEIT,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,16,71,19,6,10,0,10.164189617069672,14.1,2.148981845217755
210248000,9349227,0,ASTRORUNNER,,General cargo ship,Cargo,,,142,-1,-1,-1,-1,-1,21,130,12,11,10,0,13.498624831436008,19.0,4.228391853172045
538090534,9592305,0,NISSOS DELOS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,19,25,0,11.19750950321143,13.3,1.3016544210546854
314419000,8908791,0,TORPO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,14,77,11,6,8,0,8.726601471991277,11.4,2.0146140540356883
256831000,9753818,0,SAN BACCO,,Oil products tanker,Tanker,,,108,-1,-1,-1,-1,-1,17,86,22,2,15,0,8.918509655829952,15.1,4.716617997129798
374356000,9765861,0,COOL SPIRIT,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,26,146,43,18,8,0,15.533870967741937,18.3,1.0198791069526287
636018547,9828156,0,TRENT,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,9,23,0,12.756233499559988,14.0,0.8632035196603266
304010168,9015424,0,RYSUM,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,10,65,17,5,5,0,7.956026660242514,10.6,1.240353104588909
371516000,9414888,0,AOM ELENA,,General cargo ship,Cargo,,,255,-1,-1,-1,-1,-1,43,226,29,26,17,0,12.891965017764417,14.2,1.0889701049347724
247661000,9201774,0,GRANATO,,Oil products tanker,Tanker,,,121,-1,-1,-1,-1,-1,16,100,21,8,8,0,11.245926281683676,15.6,2.7670711647008503
209297000,9148192,0,FRI SKIEN,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,76,13,9,5,0,9.546126233921628,13.2,2.4014917046721367
238009000,9440514,0,PAG,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,145,38,19,13,0,11.026249799067672,13.7,2.283574652056268
636016690,9109536,0,IDA,,General cargo ship,Cargo,,,148,-1,-1,-1,-1,-1,22,101,47,16,6,0,12.726436253934944,15.9,0.9264743185607656
257136000,8913708,0,SOLSTRAUM,,Oil products tanker,Tanker,,,101,-1,-1,-1,-1,-1,18,78,23,11,7,0,11.061655306044774,14.7,3.479707199938234
